AA.DAfN,AW,DOI,F.FN
"Department of Literature & Art, Faculty of Arts and Social Sciences, Maastricht Uiversity, Maastricht, The Netherlands;; Department of Literature & Art, Faculty of Arts and Social Sciences, Maastricht Uiversity, Maastricht, The Netherlands","3d;; re;; constructions;; heritage;; sites;; digital;; scholarly;; editions;; face;; similar;; needs;; challenges;; concepts;; common;; expressed;; differently;; lack;; framework;; addressing;; goal;; article;; create;; single;; lowest;; denominator;; both;; dses;; models;; subscribe;; nor;; reduce;; one;; editing;; tradition;; rather;; problematise;; development;; model;; borrowing;; values;; editorial;; scholarship;; order;; enable;; public;; facing;; read;; same;; way;; providing;; context;; transmission;; history;; transparency;; decision;; process","10.1007/s42803-019-00024-6","transparency;; textuality;; sociology;; scholarship;; lowest common denominator;; ambiguity;; aesthetics"
"University of Graz","paper;; describes;; special;; interest;; historians;; scholarly;; editing;; resulting;; editorial;; practice;; contrast;; methods;; applied;; pure;; philological;; textual;; criticism;; historical;; facts;; suggests;; goal;; create;; formal;; representations;; information;; conveyed;; text;; structured;; databases;; achieved;; rdf;; statements;; extracted;; automatic;; extraction;; hand;; embedded;; tei;; markup;; following;; several;; projects;; concludes;; proposal;; definition;; assertive;; edition","10.1007/s42803-019-00025-5","world wide web;; textual criticism;; special interest group;; semantic web;; rdf;; philology;; markup language;; information extraction;; embedded rdf;; computer science"
"The New School;; University of Nebraskaâ€“Lincoln","context;; specific;; hybrid;; project;; digital;; archive;; print;; edition;; complete;; works;; american;; writer;; charles;; w;; chesnutt;; 1858;; 1932;; consider;; three;; issues;; 1;; value;; editions;; notwithstanding;; flexibility;; capaciousness;; accessibility;; 2;; distinct;; affordances;; editing;; general;; case;; 3;; challenges;; approach;; possiblility;; supplementing;; now;; standard;; rendering;; paper;; manuscripts;; high;; quality;; scans;; tei;; compliant;; transcriptions;; approaches;; borrowed;; aesthetics","10.1007/s42803-019-00015-7","visual arts;; transcription;; rendering;; art;; african american;; affordance"
"University of Antwerp","building;; longstanding;; terminological;; discussion;; field;; textual;; scholarship;; essay;; explores;; archival;; editorial;; potential;; digital;; scholarly;; edition;; following;; van;; hulle;; eggert;; author;; argues;; medium;; traditionally;; distinct;; activities;; now;; find;; space;; complement;; reinforce;; one;; another;; critically;; examining;; early;; more;; theorists;; adaptors;; relatively;; aims;; shed;; clearer;; light;; strengths;; pitfalls;; conclude;; takes;; offering;; broader;; reflection;; difficulties;; providing;; definitive;; base;; transcription;; especially;; handwritten;; materials;; questioning;; if;; something;; aspire;; first;; place","10.1007/s42803-019-00018-4","textual scholarship;; textual criticism;; media studies;; history"
"University of BorÃ¥s","concepts;; original;; copy;; source;; facsimile;; always;; convey;; understandings;; process;; reproducing;; documents;; essay;; particul","10.1007/s42803-019-00017-5","world wide web;; facsimile;; digitization;; computer science"
"Newcastle University","article;; argues;; editors;; scholarly;; digital;; editions;; distracted;; underlying;; technological;; concerns;; except;; affect;; editorial;; tasks;; hand;; surveys;; issues;; creation;; open;; licensing;; resources;; addresses;; data;; models;; vocabularies;; guidelines;; text;; encoding;; initiative;; calls;; solutions;; promote;; collaborative;; annotation;; publication;; draws;; line;; concern;; themselves;; may;; prove;; distractions","10.1007/s42803-019-00016-6","world wide web;; sociology;; data modeling;; annotation"
"Queensland University of Technology;; Loyola University Chicago","history;; technical;; charles;; harpur;; critical;; archive;; chca;; preparation;; 2009;; predominantly;; newspaper;; poet;; colonial;; south;; wales;; 1830s;; 1860s;; approximately;; 2700;; versions;; his;; 700;; poems;; manuscript;; form;; recovered;; order;; manage;; complexity;; heavily;; revised;; manuscripts;; traditional;; encoding;; xml;; tei;; difficulties;; handling;; overlapping;; structures;; complex;; revisions;; rejected;; instead;; transcriptions;; split;; simplified;; layers;; revision;; markup;; describing;; textual;; formats;; stored;; externally;; properties;; may;; freely;; overlap;; both;; merged;; multi;; version;; documents;; mvds;; facilitate;; later;; comparison;; editing;; searching;; reorganisation;; generic;; design;; reusable;; editorial;; projects","10.1007/s42803-019-00021-9","transcription;; technical report;; romanticism;; poetry;; newspaper;; markup language;; linguistics;; history;; computational linguistics;; colonialism"
"University of Cologne","dealing;; documents;; changed;; time;; requires;; keeping;; track;; additional;; metadata;; example;; order;; revisions;; small;; issue;; explodes;; complexity;; translated;; even;; more;; complicate;; parallel;; evolution;; document;; translations;; fact;; extra;; encoded;; formal;; terms;; processed;; computers;; forced;; us;; reflect;; issues;; usually;; overlooked;; least;; actively;; documented;; record;; translation;; specific;; revision;; another;; if;; certain;; created;; one;; intermediate;; access;; original;; paper;; addresses;; starting;; first;; principles;; incrementally;; building;; towards;; comprehensive;; solution;; distilled;; concepts;; g;; abstraction;; levels;; comparability;; division;; parts;; addressability;; data;; structures;; derivation;; graphs;; alignment;; tables;; source;; part;; seen;; generalization;; classical;; evolutionary;; trees;; stemma;; codicum;; extended;; take;; account;; contamination;; multiple;; sources;; presented;; easily;; implemented;; programming;; language;; customized;; fit;; needs;; research;; project","10.1007/s42803-019-00013-9","metadata;; information retrieval;; graph;; data structure;; computer science;; comparability;; addressability;; abstraction"
"Northeastern University;; University of Victoria","","10.1007/s42803-019-00026-4","modern language association;; library science;; history"
"Ghent University;; University of Sussex;; Eötvös Loránd University","","10.1007/s42803-019-00027-3","history;; born digital;; art history"
"University of Bern","impact;; technologies;; writing;; proccess;; digital;; revolution;; first;; resulted;; appearance;; text;; formats;; development;; ad;; hoc;; literary;; theory;; angloamerican;; area;; philologists;; patrimonial;; institutions;; reflect;; necessity;; developing;; edition;; perennial;; conservation;; texts;; reason;; delay;; disciplines;; observed;; europe;; why;; say;; forensics;; media;; archaeology;; kirschenbaum;; trasnational;; paper;; assess;; txtual;; condition;; moreover;; make;; contrast;; conclusions;; answers;; three;; emblematic;; writers;; spanish;; narrative;; survey;; ways;; managing;; preserving;; files","10.1007/s42803-019-00003-x","philology;; narrative;; media studies;; media archaeology;; literary theory;; history;; emerging technologies;; digital forensics;; digital revolution;; criticism"
"Washington State University Vancouver;; Washington State University Vancouver","sarah;; smith;; king;; space;; published;; 1991;; first;; work;; science;; fiction;; electronic;; literature;; released;; 3;; 5;; floppy;; disk;; requiring;; macintosh;; computer;; running;; system;; software;; 7;; 0;; macos;; 9x;; now;; inaccessible;; scholars;; interested;; early;; digital;; literary;; forms;; particularly;; women;; authors;; interactive;; involves;; animations;; images;; sound;; words;; preserving;; requires;; approach;; retains;; experiences;; future;; audiences;; accomplish;; task;; lab;; washington;; state;; university;; vancouver;; pathfinders;; methodology;; developed;; grigar;; stuart;; moulthrop;; adding;; live;; stream;; play;; throughs;; youtube;; promoted;; social;; media;; channels;; essay;; outlines;; process;; discusses;; potential;; kinds;; multimedia","10.1007/s42803-019-00004-w","tree traversal;; the internet;; system software;; social media;; multimedia;; floppy disk;; electronic literature;; computer science;; computational linguistics;; born digital"
"University of British Columbia","field;; digital;; forensics;; seems;; first;; glance;; quite;; separate;; archival;; work;; preservation;; professionals;; both;; fields;; trusted;; attest;; identity;; integrity;; documents;; traces;; regarded;; experts;; acquisition;; interpretation;; description;; presentation;; material;; science;; evolved;; practice;; grew;; established;; professional;; disciplines;; developing;; theoretical;; foundations;; returned;; inform;; standardize;; roots;; legal;; requirements;; law;; enforcement;; significant;; challenge;; identification;; records;; focus;; evidence;; systems;; establishing;; contexts;; provenance;; relationships;; meaning;; paper;; development;; theory;; parallels","10.1007/s42803-019-00002-y","parallels;; law enforcement;; history;; digital preservation;; digital forensics;; data science;; cultural studies;; computational linguistics;; archival science"
"Ghent University;; Ghent University;; École Normale Supérieure;; Royal Library;; Ghent University;; NADI/CRIDS, UNamur, Namur, Belgium;; Ghent University","aim;; article;; provide;; exploratory;; landscape;; web;; archiving;; activities;; europe;; contribution;; desk;; research;; complemented;; data;; interviews;; representatives;; european;; heritage;; institutions;; descriptive;; overview;; state;; art;; national;; written;; broad;; interdisciplinary;; audience;; cultural;; professionals;; specialists;; managers;; humanities;; social;; science;; researchers;; legal;; technical;; operational;; aspects;; value;; archives;; born;; digital;; primary;; resources;; both;; explored;; addition;; investigating;; organisations;; involved;; scope;; programmes;; curatorial;; process;; selection;; content;; tools;; provision;; access;; discovery;; services;; furthermore;; general;; policies;; analysed;; concludes;; offering;; four;; important;; issues;; scholars;; consider;; historical;; source;; whilst;; recognising;; limited;; sample;; nine;; nevertheless;; offer;; useful;; insights;; policy;; finally;; paper;; function;; stepping;; stone;; more;; extensive;; qualitative","10.1007/s42803-019-00007-7","world wide web;; web content;; web archiving;; sociology;; qualitative research;; primary research;; digital scholarship;; desk;; cultural studies;; cultural heritage"
