AA.DAfN,AW,DOI,F.FN
"University College London","","10.1093/llc/fql047","linguistics;; humanities computing;; computer science"
"University of Málaga;; University of Málaga","search;; reliable;; expression;; measure;; author;; lexical;; richness;; constituted;; statisticians;; holy;; grail;; over;; last;; decades;; attempt;; solve;; controversial;; authorship;; attributions;; greatest;; effort;; devoted;; find;; formula;; grounded;; computation;; tokens;; word;; types;; frequent;; hapax;; legomena;; dislegomena;; etc;; characterize;; text;; successfully;; independent;; length;; line;; yule;; k;; zipf;; z;; seem;; generally;; accepted;; scholars;; measures;; repetition;; computing;; content;; function;; words;; altogether;; 1;; latter;; higher;; frequency;; prove;; more;; identifiers;; isolatedly;; computed;; p;; c;; delta;; attribution;; studies;; rate;; former;; functional;; density;; paper;; aim;; show;; constant;; serves;; specific;; feature;; thought;; complement;; one;; another;; supposedly;; rich;; terms;; lemmas;; necessarily;; low;; vice;; versa;; purpose;; annotated;; corpus;; west;; saxon;; gospels;; wsg;; apollonius;; tyre;; aot;; huge;; raw","10.1093/llc/fql048","zipf s law;; stylometry;; rich text format;; natural language processing;; linguistics;; lemma;; identifier;; holy grail;; hapax legomenon;; computer science;; attribution;; artificial intelligence"
"University of Antwerp","","10.1093/llc/fql046","textuality;; print culture;; mythology;; literature;; computer science"
"Lancaster University","years;; linguists;; become;; increasingly;; interested;; language;; internet;; both;; object;; investigation;; source;; authentic;; data;; complement;; traditional;; electronic;; corpora;; derived;; typically;; messy;; conversion;; process;; order;; enable;; researchers;; carry;; reliable;; quantitative;; patterns;; observed;; help;; standard;; corpus;; tools;; article;; discuss;; technical;; methodological;; aspects;; involved;; creating;; large;; asynchronous;; computer;; mediated;; communication;; downloading;; post;; processing;; hundreds;; thousands;; messages;; posted;; twelve;; usenet;; newsgroups;; describing;; arranged;; hierarchically;; structured;; discussion;; threads;; focus;; length;; strategies;; correctly;; assign;; authorship;; different;; textual;; elements;; individual;; my;; algorithms;; success;; rate;; over;; 90;; resulting;; serve;; suitable;; basis;; interactive;; employed;; type;; written","10.1093/llc/fqm002","upload;; thread;; the internet;; text corpus;; natural language processing;; linguistics;; corpus linguistics;; computer mediated communication;; computer science;; computational linguistics;; asynchronous communication;; artificial intelligence"
"Institute for Language and Speech Processing, Greece;; Institute for Language and Speech Processing, Greece","article;; reports;; experiments;; performed;; large;; corpus;; aiming;; separating;; texts;; according;; author;; style;; initially;; focusses;; classification;; accuracy;; regarding;; identity;; may;; if;; text;; topic;; advance;; experimental;; indicate;; kind;; information;; contributes;; more;; accurate;; recognition;; furthermore;; diversity;; set;; increases;; reduced;; general;; taking;; account;; knowledge;; lead;; construction;; specialized;; models;; higher;; example;; focussing;; specific;; determined;; exact;; amount;; depending;; applies;; broadly;; categories;; task;; salient;; parameters;; 85;; parameter;; vector;; studied;; number;; subsets;; subset;; contains;; speeches;; single;; studies;; same;; different;; two;; fixed;; data;; vectors;; defined;; 16;; 25;; respectively;; even;; smallest;; 5;; less;; complete;; indicates;; retained;; bear;; discriminatory;; suffice","10.1093/llc/fqm003","thematic map;; stylometry;; salient;; natural language processing;; information retrieval;; data vector;; computer science;; artificial intelligence"
"University of Helsinki;; University of Helsinki","collection;; imperfect;; copies;; textual;; document;; aim;; stemmatology;; reconstruct;; history;; text;; indicating;; variant;; source;; copied;; describe;; experiment;; involving;; three;; artificial;; benchmark;; data;; sets;; number;; computer;; assisted;; methods;; applied;; contrary;; earlier;; similar;; experiments;; propose;; numerical;; criterion;; evaluate;; solutions;; moreover;; primary;; set;; significantly;; larger;; superiority;; two;; amongst;; tested;; maximum;; parsimony;; implemented;; paup;; software;; package;; compression;; work","10.1093/llc/fqp002","source text;; software;; maximum parsimony;; imperfect;; data set;; data mining;; computer science;; computational linguistics"
"Bloomsburg University of Pennsylvania","purpose;; article;; introduce;; explore;; forensic;; philology;; context;; electronic;; text;; editing;; drawing;; primarily;; example;; development;; tei;; p5;; conformant;; edition;; hafgeirs;; saga;; flateyings;; alleged;; icelandic;; forgery;; attested;; single;; unsigned;; eighteenth;; century;; paper;; manuscript;; discussion;; explains;; literary;; linguistic;; transmission;; level;; interpretations;; employed;; describe;; bear;; witness;; origin;; process;; encoding;; metadata;; beside;; data;; zero;; accomplished;; without;; sacrificing;; role;; artefact;; appearance;; occurs;; page","10.1093/llc/fqp001","witness;; text editing;; philosophy;; philology;; natural language processing;; metadata;; markup language;; literature;; linguistics;; icelandic;; artificial intelligence"
"University of Wolverhampton;; University of Wolverhampton","article;; concerned;; problem;; automatic;; database;; population;; via;; information;; extraction;; ie;; web;; pages;; heterogeneous;; sources;; retrieved;; domain;; crawler;; specifically;; address;; task;; filling;; single;; multi;; field;; templates;; individual;; documents;; common;; scenario;; involves;; free;; format;; same;; communicative;; goal;; job;; adverts;; cvs;; meeting;; seminar;; announcements;; discuss;; challenges;; arise;; propose;; solutions;; different;; levels;; processing;; page;; content;; main;; focus;; issue;; two;; step;; machine;; learning;; approach;; first;; aims;; determine;; segments;; likely;; contain;; relevant;; facts;; delimits;; specific;; natural;; language;; expressions;; fill;; template;; fields;; range;; techniques;; enrichment;; semantic;; annotations;; recognition;; named;; entities;; terminology;; coreference;; resolution;; examine;; effect;; evaluate;; developed;; system;; automatically;; populating;; resources","10.1093/llc/fqm010","world wide web;; web page;; web crawler;; terminology;; relationship extraction;; population;; natural language processing;; natural language;; linguistics;; information retrieval;; information extraction;; computer science;; computational linguistics;; artificial intelligence"
"Huygens Instituut, The Hague, The Netherlands;; Huygens Instituut, The Hague, The Netherlands","middle;; dutch;; arthurian;; romance;; roman;; van;; walewein;; gawain;; attributed;; text;; itself;; two;; authors;; penninc;; vostaert;; little;; quantitative;; research;; dual;; authorship;; done;; article;; describes;; progress;; applying;; different;; traditional;; attribution;; methods;; providing;; introduction;; overview;; earlier;; evaluate;; previous;; statements;; stylistics;; both;; yule;; measure;; lexical;; richness;; burrows;; delta;; find;; confirm;; even;; enhance;; knowledge;; differences;; applied;; adapted;; version;; john;; procedure;; seems;; able;; distinguish;; double;; helps;; us;; reject;; position;; second;; author;; started;; his;; work","10.1093/llc/fqm012","stylometry;; stylistics;; sociology;; romance;; quantitative linguistics;; natural language processing;; literature;; linguistics;; attribution;; artificial intelligence"
"King's College London;; King's College London","henry;; fine;; rolls;; project;; collaborative;; national;; archives;; uk;; departments;; history;; centre;; computing;; humanities;; king;; college;; london;; department;; american;; studies;; canterbury;; christ;; church;; university;; aim;; produce;; digital;; print;; edition;; reign;; 13th;; century;; english;; 1216;; 72;; core;; resource;; translated;; summaries;; encoded;; tei;; xml;; complemented;; overarching;; rdf;; owl;; conceptual;; model;; facsimiles;; article;; reflect;; ontological;; complexities;; dual;; publication;; bringing;; together;; theoretical;; frameworks;; take;; inspiration;; theories;; connect;; experience;; producing;; two;; objects;; different;; materiality;; close;; scope;; ultimately;; explain;; reflections;; design;; evaluating;; utility","10.1093/llc/fqp007","xml;; visual arts;; sociology;; rdf;; operations research;; ontology;; national archives;; materiality;; linguistics;; historical document;; electronic publishing;; american studies"
"Texas A&M University;; Texas A&M University","annotated;; facsimile;; edition;; afed;; high;; level;; model;; representing;; macro;; structure;; digital;; facsimiles;; models;; set;; images;; multiple;; orderings;; collations;; encoded;; annotations;; define;; range;; collation;; describe;; properties;; content;; object;; identified;; example;; chapter;; paragraph;; page;; poem;; separate;; annotation;; streams;; encode;; analytical;; perspectives;; physical;; volumes;; pages;; lines;; poetic;; poems;; titles;; epigraphs;; stanzas;; single;; perspective;; different;; follow;; hierarchical;; discuss;; initial;; implementing;; deploy;; reading;; interface;; ajax;; enabled;; rich;; client;; web;; applications;; primary;; contribution;; work;; general;; purpose;; focuses;; major;; conceptual;; structures;; contents;; documents;; drawn;; wide;; sources;; highly;; flexible;; serve;; substrate;; developing;; tools;; designed;; support;; visual;; document;; editing;; exploratory;; stages;; scholarly;; research","10.1093/llc/fqp008","web application;; paragraph;; natural language processing;; information retrieval;; facsimile;; document structure description;; conceptual model;; computer science;; collation;; artificial intelligence;; annotation;; ajax"
"Kyoto University;; King's College London;; Wellington Management Company","tel;; consortium;; taken;; task;; maintaining;; guidelines;; electronic;; text;; encoding;; interchange;; article;; describes;; latest;; major;; revision;; developed;; over;; course;; 6;; years;; members;; tei;; technical;; council;; workgroups;; charged;; overseen;; gives;; background;; information;; reasoning;; decisions;; additions;; p5;; two;; outstanding;; chapters;; names;; dates;; people;; places;; digital;; facsimiles;; treated;; more;; detail;; concludes;; brief;; account;; respect;; customization;; conformance","10.1093/llc/fqp017","personalization;; natural language processing;; markup language;; making of;; linguistics;; computer science;; computational linguistics;; artificial intelligence"
"Royal Netherlands Academy of Arts and Sciences","translation;; adaptation;; forms;; appropriation;; literary;; works;; bodies;; parallel;; texts;; purpose;; studying;; strategies;; important;; able;; annotate;; digital;; representations;; text;; structures;; article;; uses;; early;; modern;; emblem;; culture;; books;; engravings;; woodcuts;; accompanied;; mottos;; explanatory;; investigate;; parallelism;; may;; take;; defines;; requirements;; annotation;; definition;; proposes;; tei;; encoding;; initiative;; extension;; implement;; scheme;; feature;; storing;; information;; useful;; annotating;; tasks;; assumes;; annotated;; xml;; if;; case;; electronic;; version;; perhaps;; facsimile;; suggests;; proxy;; document;; contains;; enough;; structural;; aspects;; serve;; basis;; attaching;; annotations;; outside;; context;; documents;; adding;; functionality;; image;; editions","10.1093/llc/fqp023","xml;; natural language processing;; markup language;; linguistics;; information retrieval;; feature structure;; facsimile;; encoding;; computer science;; computational linguistics;; artificial intelligence;; appropriation;; annotation"
"University College London;; Centre for Scholarly Editing and Document Studies, Royal Academy of Dutch Language and Literature, Gent, Belgium;; Centre for Scholarly Editing and Document Studies, Royal Academy of Dutch Language and Literature, Gent, Belgium","text;; encoding;; initiative;; tei;; 1;; complex;; comprehensive;; system;; provisions;; scholarly;; major;; focus;; digital;; humanities;; domain;; despite;; teaching;; effort;; com;; munity;; lack;; materials;; encourage;; adoption;; recommendations;; widespread;; encod;; ing;; guidelines;; wider;; academic;; community;; article;; describes;; back;; ground;; plans;; aims;; example;; project;; why;; believe;; necessary;; addition;; currently;; itself;; suited;; needs;; self;; directed;; learners;; development;; stand;; alone;; online;; tutorials;; essential;; extant;; resources;; order;; facilitate;; uptake;; both;; individuals;; institutions","10.1093/llc/fqp018","world wide web;; markup language;; linguistics;; extant taxon;; computer science;; computational linguistics;; academic community"
"","work;; shakespeare;; clinic;; claremont;; mckenna;; college;; led;; ward;; y;; elliott;; robert;; j;; valenza;; recognized;; pioneering;; computer;; early;; modern;; texts;; determine;; william;; 1564;; 1616;; wrote;; works;; traditionally;; ascribed;; him;; achieved;; primary;; objective;; eliminating;; candidates;; confirming;; two;; general;; methods;; applied;; whole;; plays;; variable;; sized;; large;; discrete;; composite;; continuous;; first;; uses;; univariate;; acceptance;; rejection;; forty;; eight;; stylometric;; tests;; text;; second;; multi;; dimensional;; mean;; derived;; order;; article;; notes;; omission;; take;; consideration;; statistical;; dependencies;; partly;; arbitrary;; handfitting;; boundaries;; failure;; full;; account;; factor;; chronology;; absence;; discussion;; part;; played;; prior;; probabilities;; existing;; beliefs;; concerning;; attribution;; last;; point;; role;; traditional;; consensus;; linguistic;; noted;; stated;; true;; acknowledged;; resulting;; levels;; calibrated;; line;; principal;; component;; shown;; give;; dealing;; co;; authored;; henry;; viii;; timon;; athens;; pericles;; invalidate;; overall;; aim","10.1093/llc/fqp026","stylometry;; sociology;; quantitative linguistics;; linguistics;; linguistic analysis;; discrete analysis;; continuous analysis;; computer analysis;; composite analysis;; attribution"
"University of Oxford","article;; reports;; details;; behind;; poster;; presented;; text;; encoding;; initiative;; tei;; members;; meeting;; university;; maryland;; college;; park;; november;; 2007;; looks;; creation;; af;; scholarly;; electronic;; edition;; late;; medieval;; play;; conversion;; saint;; paul;; bodleian;; ms;; digby;; 133;; p5;; xml;; addition;; exploring;; features;; guidelines;; examines;; methodology;; create;; scaling;; purely;; presentation;; markup;; descriptive;; might;; simplify;; editions;; attempt;; inter;; operable;; flexible;; agile;; stores;; anything;; directly;; transcription;; separate;; files;; stand;; off;; manner;; experiment;; creating;; resource;; leverages;; advantages;; networked;; documents;; interoperate;; middle;; english;; dictionary;; first;; appears;; failure;; highlights;; inherent;; problems;; attempting;; build;; dependent;; resources;; others;; concludes;; urge;; encoders;; make;; more;; effort;; share;; examples;; both;; good;; bad;; community;; practice","10.1093/llc/fqp019","xml;; sociology;; saint;; philology;; natural language processing;; middle english;; markup language;; linguistics;; interoperability;; community practice;; artificial intelligence;; agile software development"
"Lancaster University;; Lancaster University;; Lancaster University;; University of Oxford;; University of Oxford;; University of Oxford","article;; examines;; actual;; potential;; software;; tools;; research;; arts;; humanities;; focusing;; audiovisual;; av;; materials;; recorded;; speech;; music;; video;; film;; quantity;; researchers;; massive;; rapidly;; expanding;; locate;; material;; interest;; vast;; organize;; process;; once;; collected;; locating;; organizing;; depend;; metadata;; tags;; describe;; content;; standards;; widely;; adopted;; search;; becoming;; still;; beyond;; horizon;; even;; more;; distant;; copyright;; protection;; hampers;; digital;; rights;; management;; drm;; systems;; threaten;; prevent;; altogether;; located;; accessed;; proceeds;; annotation;; exist;; make;; kind;; transcription;; value;; automate;; though;; important;; limits;; accuracy;; applicability;; visualizations;; better;; understanding;; general;; terms;; processes;; carried;; computer;; limitations;; lead;; effective;; information;; communications;; technology;; ict","10.1093/llc/fqm021","world wide web;; the arts;; software;; natural language processing;; multimedia;; metadata;; information and communications technology;; digital rights management;; computer software;; computer science;; audiovisual document;; artificial intelligence;; annotation"
"Northern Arizona University","basic;; assumption;; quantitative;; authorship;; attribution;; author;; text;; selected;; set;; authors;; comparing;; values;; textual;; measurements;; corresponding;; writing;; sample;; over;; past;; three;; centuries;; types;; never;; majority;; tested;; same;; dataset;; large;; scale;; comparison;; crucial;; if;; current;; techniques;; effectively;; more;; powerful;; developed;; article;; thirty;; nine;; different;; commonly;; studies;; order;; determine;; best;; indicators;; tests;; accurate;; approach;; involves","10.1093/llc/fqm020","stylometry;; quantitative linguistics;; natural language processing;; information retrieval;; computer science;; authorship verification;; attribution;; artificial intelligence"
"Claremont McKenna College;; Claremont McKenna College","optics;; stylometric;; measures;; comparative;; shakespeare;; discrepancy;; calculate;; odds;; scenes;; stmo;; edw3;; come;; chance;; person;; writing;; habits;; if;; written;; 1600s;; hand;; d;; plus;; verse;; portion;; seven;; twenty;; six;; times;; less;; likely;; own;; farthest;; outlier;; baseline;; threshold;; block;; authorship;; seems;; us;; improbable;; impossible;; 1590s;; ten;; probable;; close;; call;; entire;; play;; time;; vanishingly;; low;; terms;; say;; belongs;; more;; high;; apocrypha;; canon;; taken;; separately;; four;; five;; blocks;; fall;; inside;; ballpark;; so;; sixth;; 4;; 05;; 09;; followed;; consensus;; strictly;; group;; make;; solo;; ascription;; switched;; 04;; revised;; plausible;; even;; justifying;; inclusion;; partly;; 1;; 02;; 2;; 01;; collectively;; individually;; except;; his;; first;; two;; part;; series;; addressed;; sir;; thomas;; edward;; appear;; next;; issue;; full;; article;; may;; found;; online;; http;; www;; claremontmckenna;; edu;; facultysites;; govt;; facmember;; welliott;; utconference;; 2toughnuts;; pdf","10.1093/llc/fqp029","stylometry;; quantitative linguistics;; philosophy;; odds;; literature;; ascription;; apocrypha"
"Yamagata University;; Yamagata University;; National Institute of Information and Communications Technology","bilingual;; dictionaries;; vital;; resources;; areas;; natural;; language;; processing;; numerous;; methods;; machine;; translation;; require;; large;; coverage;; less;; frequent;; pairs;; rarely;; digitalized;; kind;; increasing;; human;; scarce;; represented;; languages;; efficient;; automatized;; imperative;; article;; fully;; automated;; robust;; intermediate;; dictionary;; generation;; uses;; wordnet;; build;; propose;; usage;; order;; increase;; accuracy;; introduce;; bidirectional;; selection;; flexible;; threshold;; maximize;; recall;; evaluations;; showed;; 79;; 51;; weighted;; outperforming;; representative;; pivot;; generated;; still;; manual;; post;; editing;; precision;; decrease;; work;; correctors","10.1093/llc/fqp025","wordnet;; recall;; precision and recall;; pivot language;; natural language processing;; machine readable dictionary;; machine translation;; linguistics;; computer science;; computational linguistics;; bilingual dictionary;; artificial intelligence"
"King's College London","","10.1093/llc/fqm022","silicon;; multimedia;; exhibition;; digital art;; convergence;; computer science"
"University of Toronto;; University of Toronto","authorship;; discrimination;; frequency;; bigrams;; syntactic;; labels;; arise;; partial;; parsing;; text;; show;; alone;; combined;; classification;; features;; achieves;; high;; accuracy;; work;; anne;; charlotte;; bronte;; difficult;; traditional;; methods;; moreover;; accuracies;; achieved;; even;; fragments;; little;; more;; 200;; words;; long","10.1093/llc/fqm023","syntax;; stylometry;; speech recognition;; quantitative linguistics;; parsing;; natural language processing;; linguistics;; computer science;; bigram;; artificial intelligence"
"University of Maryland, College Park","navajo;; language;; literature;; project;; established;; create;; deliver;; web;; digital;; library;; texts;; current;; focus;; allow;; collaborative;; editing;; linguistic;; detail;; word;; parses;; glosses;; original;; implementation;; server;; side;; design;; internet;; applications;; addition;; asynchronous;; f;; update;; gave;; client;; application;; more;; responsibility;; started;; line;; inquiry;; processing;; pushed;; browser;; major;; advantage;; move;; simplification;; deployment;; beneficial;; small;; unfunded;; projects;; humanities;; case;; below;; defines;; parameterizes;; model;; pattern","10.1093/llc/fqm024","world wide web;; web application;; the internet;; software design pattern;; navajo;; natural language processing;; multimedia;; linguistics;; digital library;; computer science;; collaborative editing;; client side;; asynchronous communication;; artificial intelligence"
"Private Researcher","article;; examines;; representative;; successful;; unsuccessful;; applications;; stylochronometric;; approaches;; last;; sixty;; years;; thematic;; fashion;; aiming;; concise;; manner;; exhaustive;; modern;; differences;; concerned;; adopted;; methodologies;; stylistic;; markers;; text;; size;; render;; comparisons;; studies;; difficult;; nevertheless;; common;; problems;; may;; traced;; whereas;; groups;; different;; marker;; types;; potential;; change;; time;; identifiable","10.1093/llc/fqm029","stylometry;; relative dating;; quantitative linguistics;; natural language processing;; linguistics;; computer science;; artificial intelligence"
"Queen Mary University of London;; Royal Holloway, University of London","fifteen;; items;; weekly;; magazine;; attributed;; goldsmith;; uses;; traditional;; kinds;; internal;; evidence;; mainly;; verbal;; parallels;; together;; selected;; linguistic;; features;; preliminary;; identifies;; best;; distinguish;; samples;; number;; contemporary;; authors;; selection;; calculate;; distances;; cluster;; item;; too;; large;; distance;; unlikely;; his;; parallel;; investigation;; sentence;; length;; statistics;; conclude;; seven;; essays;; may;; plausibly;; assigned;; he;; probably;; co;; authored;; two;; pieces;; three;; merely;; minor;; additions;; material;; sources","10.1093/llc/fqm019","stylometry;; quantitative linguistics;; parallels;; linguistics;; computer science"
"Sheffield Hallam University","","10.1093/llc/fqm027","linguistics;; computer science;; art history"
"University of Nevada, Reno","","10.1093/llc/fqm030","text corpus;; stylistics;; natural language processing;; literature;; linguistics;; corpus linguistics;; computer science;; artificial intelligence"
"Queen Mary University of London;; Royal Holloway, University of London","abstractassessments;; goldsmith;; contribution;; busy;; body;; fluctuated;; widely;; examine;; ten;; attributions;; gathering;; evidence;; verbal;; parallels;; selected;; linguistic;; features;; measures;; sentence;; length;; together;; idiosyncrasies;; vocabulary;; syntax;; doubtful;; essays;; themselves;; conclude;; apart;; essay;; london;; clubs;; he;; later;; acknowledged;; one;; piece;; attributed;; confidence","10.1093/llc/fqm028","vocabulary;; syntax;; stylometry;; sociology;; quantitative linguistics;; parallels;; natural language processing;; linguistics;; attribution;; artificial intelligence"
"National Institute of Informatics","statistically;; derived;; keywords;; characterize;; texts;; become;; important;; research;; digital;; humanists;; corpus;; linguists;; areas;; literary;; exploration;; genre;; difference;; concepts;; keyness;; key;; inspired;; conferences;; workshops;; varied;; papers;; central;; several;; modern;; processing;; tools;; article;; evidence;; least;; task;; biographical;; sentence;; classification;; frequent;; words;; better;; naive;; bayes;; learning;; algorithm;; conjunction;; frequency;; keyword;; text;; representation;; classify;; sentences;; discovered;; alone;; accuracy;; representations;; significant;; level;; suggests;; more;; computationally;; intensive;; methods","10.1093/llc/fqp035","sentence;; research method;; natural language processing;; naive bayes classifier;; linguistics;; information extraction;; corpus linguistics;; computer science;; computational linguistics;; artificial intelligence"
"Heidelberg University","article;; examines;; etymological;; composition;; sanskrit;; lexicon;; influenced;; time;; date;; texts;; automatically;; purpose;; statistical;; tests;; applied;; corpus;; lexically;; may;; contribute;; diachronic;; lexicography;; help;; develop;; computational;; methods;; analyzing;; anonymous;; undated","10.1093/llc/fqp034","vocabulary;; sanskrit;; philology;; natural language processing;; linguistics;; lexicon;; lexicography;; etymology;; computer science;; computational linguistics;; artificial intelligence"
