AA.DAfN,AW,DOI,F.FN
"","article;; makes;; first;; attempt;; explore;; empirical;; intricate;; usage;; definite;; preceding;; multi;; word;; organization;; names;; logistic;; regression;; corpus;; aims;; construct;; statistical;; model;; discern;; grammatical;; factors;; hypothesized;; influencing;; choice;; omission;; relation;; principle;; parsimony;; multivariate;; technique;; able;; assess;; importance;; factor;; final;; notion;; gradience;; precise;; predictive;; statements;; discrete;; linguistic;; category;; investigation;; sheds;; light;; theory;; performance;; rather;; competence","10.1076/jqul.8.1.13.4090","statistical model;; statistical analysis;; occam s razor;; natural language processing;; multivariate statistics;; logistic regression;; linguistics;; linguistic performance;; linguistic competence;; computer science;; artificial intelligence"
"","continuing;; best;; 1998;; paper;; investigations;; gottingen;; project;; quantitative;; linguistics;; aims;; examination;; laws;; controlling;; frequency;; distributions;; different;; kinds;; linguistic;; units;; texts;; lexica;; main;; topic;; word;; lengths;; now;; more;; 40;; languages;; investigated;; promising;; mean;; time;; length;; entities;; concerning;; parts;; speech;; general;; validity;; law;; beginning;; intended;; exist;; few;; test;; support;; probability;; classes;; seen;; kind;; horizontal;; language;; structuring;; beside;; others;; single;; graphemes;; phonemes;; forms;; etc","10.1076/jqul.8.1.1.4091","structuring;; quantitative linguistics;; probability distribution;; part of speech;; natural language processing;; linguistics;; law of total probability;; general validity;; frequency distribution;; computer science;; artificial intelligence"
"University of Southern Denmark","paper;; investigates;; word;; order;; alternation;; english;; transitive;; phrasal;; verbs;; g;; pick;; book;; versus;; builds;; traditional;; monofactorial;; analyses;; argues;; previously;; methods;; grossly;; inadequate;; describe;; explain;; predict;; choice;; native;; speakers;; hypothesis;; integrating;; virtually;; relevant;; variables;; ever;; postulated;; investigated;; multifactorial;; perspective;; glm;; linear;; discriminant;; cart;; more;; 84;; choices;; predicted;; implications;; linguistic;; methodological","10.1076/jqul.8.1.33.4092","word order;; transitive relation;; syntax;; natural language processing;; linguistics;; linear discriminant analysis;; computer science;; artificial intelligence;; alternation"
";; ","degrees;; linear;; orderedness;; latin;; hexameter;; samples;; coded;; respectively;; sequences;; long;; vs;; short;; stressed;; unstressed;; syllables;; arima;; formal;; stochastic;; process;; models;; describing;; sequential;; metrical;; rhythmical;; text;; structure;; identified;; subsequently;; interpreted;; linguistic;; terms;; average;; percentage;; original;; variance;; explained;; turned;; higher;; stress;; series;; quantity;; coding;; contrary;; received;; opinion;; underlying;; basis;; rhythm;; dynamic;; placed;; strong;; parts;; consecutive;; feet","10.1076/jqul.8.1.81.4093","stochastic process;; statistics;; rhythm;; prosody;; hexameter;; foot;; explained variation;; computer science;; coding;; autoregressive integrated moving average"
"","linguistic;; characteristics;; texts;; readability;; formula;; predict;; comprehension;; level;; question;; arises;; complexity;; text;; content;; solve;; problem;; 30;; passages;; popular;; scientific;; books;; estonian;; taken;; basis;; questions;; composed;; 9th;; 10th;; grade;; students;; answered;; reading;; percentage;; correct;; answers;; correlated;; four;; groups;; word;; length;; sentence;; noun;; ness;; familiarity;; authors;; write;; differently;; familiar;; unfamiliar;; topics;; similar;; predictor;; variables;; formulae","10.1076/jqul.8.1.67.4094","sentence;; readability;; noun;; natural language processing;; linguistics;; estonian;; computer science;; comprehension;; artificial intelligence"
"","even;; if;; written;; records;; protolanguage;; remain;; estimate;; words;; language;; might;; comparison;; reflexes;; more;; daughter;; languages;; reconstruction;; called;; comparative;; crowley;; 1992;; chapter;; 5;; long;; practiced;; human;; linguists;; extremely;; time;; consuming;; few;; parts;; process;; previously;; automated;; paper;; describes;; program;; attempts;; replicate;; methodology;; almost;; entirety","10.1076/jqul.7.3.233.4105","vocabulary;; natural language processing;; linguistics;; daughter;; computer science;; comparative method;; artificial intelligence"
"","problem;; disputed;; authorship;; resolution;; solved;; formal;; texts;; markov;; model;; sequence;; letters;; text;; assume;; frequencies;; letter;; pairs;; specific;; author;; assumption;; checked;; large;; statistical;; experiment;; carried;; 386;; samples;; stories;; novels;; combination;; 82;; russian;; fiction;; writers","10.1076/jqul.7.3.201.4108","natural language processing;; markov model;; markov chain;; linguistics;; human language;; empirical entropy;; computer science;; artificial intelligence"
";; ","enable;; quantitative;; studies;; large;; volumes;; data;; appropriate;; create;; machine;; readable;; forms;; existing;; printed;; works;; undertaken;; project;; embleton;; wheeler;; 1997;; finnish;; important;; print;; dialect;; atlas;; kettunen;; 1940;; reached;; stage;; primary;; entry;; completed;; next;; confirm;; accuracy;; way;; both;; efficient;; us;; still;; convincing;; potential;; user;; outside;; party;; describe;; testing;; protocol;; tools;; practical;; concerns;; selecting;; sample;; sizes;; statistically;; tests;; critical;; issue;; inherent;; ambiguity;; itself;; original;; typographic;; conventions;; marking;; areas;; delineation;; different;; precision;; digital;; form;; example;; village;; may;; edge;; area;; marked;; x;; marke","10.1076/jqul.7.3.227.4109","sample size determination;; natural language processing;; data entry;; computer science;; atlas;; artificial intelligence;; ambiguity"
"","disambiguation;; grammatical;; words;; one;; problems;; automated;; parsing;; huge;; textual;; databases;; deal;; sometimes;; neglected;; semantic;; content;; may;; performed;; seems;; without;; detailed;; knowledge;; relations;; texts;; french;; word;; que;; 10;; different;; functional;; uses;; problem;; dealt;; part;; occurrences;; encountered;; disambiguated;; means;; micro;; syntax;; local;; grammar;; first;; corpus;; 2000;; found;; newspaper;; le;; monde;; define;; refine;; designed;; distribute;; classes;; another;; 1000;; literary;; text;; porte;; etroite;; gide;; test;; efficiency;; final;; state;; expected;; 60;; clearly;; attributed","10.1076/jqul.7.3.217.4111","parsing;; newspaper;; natural language processing;; linguistics;; grammar;; content analysis;; computer science;; artificial intelligence"
"","quantitative;; linguistics;; expected;; offer;; linguistic;; arguments;; might;; help;; develop;; mathematical;; procedures;; field;; speech;; recognition;; modelling;; especially;; hidden;; markov;; models;; apply;; data;; languages;; paper;; author;; deals;; advantages;; limitations;; adding;; more;; information;; namely;; part;; tags;; training;; dictionary;; word;; forms;; b;; rhythm;; clause;; terms;; probability;; distribution;; syllable;; bigrams;; language;; czech","10.1076/jqul.7.3.209.4113","syllable;; speech recognition;; speech analytics;; quantitative linguistics;; probability distribution;; on language;; natural language processing;; linguistics;; hidden markov model;; czech;; computer science;; bigram;; artificial intelligence"
";; ","kohler;; 1999;; attempt;; set;; basic;; functional;; analytic;; model;; syntactic;; subsystem;; framework;; synergetic;; linguistics;; paper;; dependencies;; selected;; properties;; viz;; frequency;; complexity;; length;; depth;; embedding;; information;; quantities;; polyfunctionality;; synfunctionality;; postulated;; derived;; empirically;; tested;; data;; susanne;; corpus;; sampson;; 1995;; probability;; distributions;; consideration;; postponed;; tackled;; shown;; constructions;; lawfully;; distributed;; according;; few;; belong;; common;; family;; hypotheses;; corresponding;; explaining;; empirical;; database;; extended;; another;; language;; german;; negra;; korpus;; brants","10.1076/jqul.7.3.189.4114","syntax;; probability distribution;; natural language processing;; german;; functional dependency;; embedding;; convolution of probability distributions;; computer science;; artificial intelligence"
";; ","linguistic;; discourses;; dna;; sequences;; molecular;; biology;; treated;; complex;; adaptive;; systems;; interacting;; coexisting;; elements;; order;; randomness;; following;; prescription;; effective;; complexity;; system;; gell;; mann;; defined;; earlier;; function;; c;; discourse;; depends;; two;; parameters;; x;; turn;; depend;; kinds;; entropies;; shannon;; entropy;; algorithmic;; kolmogorov;; define;; optimum;; meaning;; preserving;; code;; ompc;; preserves;; word;; sequence;; unlike;; tends;; 0;; low;; high;; maximum;; 1;; mixture;; disorder;; starting;; point;; distribution;; frequencies;; zipf;; law;; power;; w;; k;; b;; 2;; frequency;; words;; occurring;; times;; constant;; papers;; deduced;; modified;; version;; mpl","10.1076/0929-6174(200008)07:02;1-z;ft153","zipf s law;; randomness;; mathematics;; linguistics;; linguistic sequence complexity;; information theory;; entropy;; effective complexity;; complexity function;; complex systems"
"","earlier;; quantitative;; analyses;; genetic;; relations;; languages;; stochastic;; bias;; caused;; replacements;; properly;; eliminated;; lead;; wrong;; now;; owing;; n;; bird;; 1982;; count;; huge;; database;; indogermanisches;; etymologisches;; worterbuch;; j;; pokorny;; 1959;; spite;; shortcomings;; compute;; number;; lexemes;; era;; separation;; pair;; means;; robust;; estimator;; allow;; us;; infer;; sequence;; customary;; black;; white;; hypotheses;; g;; pro;; contra;; italo;; celtic;; relationship;; cannot;; justice;; real;; developments;; must;; give;; way;; more;; differentiated;; overall;; view","10.1076/0929-6174(200008)07:02;1-z;ft073","spite;; robust statistics;; natural language processing;; computer science;; artificial intelligence"
"","paper;; deals;; word;; length;; distribution;; 21;; letters;; modern;; standard;; arabic;; even;; though;; studies;; kind;; already;; done;; texts;; languages;; compare;; best;; 1997a;; semitic;; satisfactorily;; investigated;; until;; now;; far;; know;; one;; concerned;; hebrew;; balschun;; 1997;; none;; dealing;; language;; accordingly;; object;; examine;; respect;; get;; more;; information;; general","10.1076/0929-6174(200008)07:02;1-z;ft121","semitic languages;; natural language processing;; modern standard arabic;; modern arabic mathematical notation;; linguistics;; length distribution;; hebrew;; computer science;; artificial intelligence;; arabic"
"","paper;; addresses;; problems;; found;; ringe;; 1992;; probabilistic;; determining;; language;; relationship;; demonstrating;; consideration;; multiple;; matchings;; mms;; occurrence;; more;; one;; instance;; recurrent;; rms;; word;; position;; prediction;; chance;; two;; putatively;; languages;; shown;; probability;; unlike;; determined;; total;; list;; alternative;; better;; relationships;; enabling;; us;; deal;; hard;; handle;; english;; turkish;; pair;; without;; resorting;; extra;; arguments","10.1076/0929-6174(200004)07:01;1-3;ft053","word list;; probabilistic method;; probabilistic logic;; natural language processing;; computer science;; artificial intelligence"
"","article;; reports;; series;; experiments;; statistical;; part;; speech;; tagging;; swedish;; texts;; different;; probabilistic;; models;; smoothing;; schemes;; both;; lexical;; contextual;; probabilities;; important;; conclusions;; require;; methods;; crucial;; tested;; good;; turing;; estimation;; achieves;; best;; model;; simple;; additive;; scheme;; gives;; performance","10.1076/0929-6174(200004)07:01;1-3;ft001","sparse matrix;; smoothing;; probabilistic logic;; part of speech tagging;; natural language processing;; contextual design;; computer science;; artificial intelligence;; additive smoothing"
"","","10.1076/jqul.6.2.149.4129","speech recognition;; natural language processing;; morphological analysis;; linguistics;; kanji;; computer science;; bigram;; artificial intelligence"
";; ","propose;; syntactic;; disambiguation;; uses;; measure;; strengths;; association;; hold;; three;; words;; co;; occurrence;; relations;; experiment;; japanese;; noun;; phrases;; particle;; conducted;; better;; others;; seems;; show;; effectiveness;; resolving;; ambiguities;; appearing;; coordinated;; constructions;; prepositional;; phrase;; attachments;; english","10.1076/jqul.6.2.101.4130","syntax;; phrase;; noun phrase;; natural language processing;; linguistics;; computer science;; artificial intelligence"
";; ;; ","purpose;; work;; analyze;; correlation;; number;; meanings;; polysemantic;; word;; characteristics;; namely;; belonging;; 1;; certain;; grammatical;; class;; verb;; noun;; adjective;; 2;; subclass;; masculine;; feminine;; neuter;; gender;; strong;; weak;; verbs;; 3;; semantic;; 22;; classes;; 23;; 17;; 4;; building;; simple;; derivative;; compound;; words;; more;; accurate;; data;; distribution;; dictionary;; text;; correct;; conclusions;; earlier;; researchers","10.1076/jqul.6.2.172.4131","verb;; proper noun;; polysemy;; noun;; nominative case;; natural language processing;; mathematics;; linguistics;; grammatical gender;; compound;; artificial intelligence;; adjective"
"","eic;; principle;; early;; immediate;; constituents;; seeks;; explain;; word;; order;; variation;; phrase;; level;; performance;; processes;; grammaticalisation;; basis;; human;; information;; processing;; embedded;; functionally;; oriented;; linguistic;; modelling;; typological;; argumentation;; quantification;; empirical;; testing;; driven;; hypotheses;; proves;; rather;; plausible;; questions;; still;; answered;; integration;; wider;; model;; accomplished","10.1076/jqul.6.2.108.4133","word order;; phrase;; natural language processing;; linguistics;; linguistic model;; information processing;; grammaticalization;; empirical research;; computer science;; artificial intelligence;; argumentation theory"
"","paper;; proposes;; novel;; automatically;; clustering;; languages;; basic;; idea;; involves;; developing;; probabilistic;; model;; language;; linguistic;; data;; computing;; distances;; according;; distance;; measure;; defined;; models;; performed;; effectiveness;; confirmed;; evaluation;; experiments;; two;; kinds;; 1;; word;; lists;; sixteen;; oxford;; text;; archive;; 2;; multilingual;; texts;; nineteen;; eci;; mc1;; corpus","10.1076/jqul.6.2.167.4134","statistical model;; query language;; probabilistic logic;; natural language processing;; language model;; computer science;; cluster analysis;; artificial intelligence"
"","vector;; space;; dimensional;; one;; show;; phonemes;; phones;; languages;; vowels;; consonants;; shown;; phase;; furthermore;; three;; simplified;; form;; distinctive;; features;; compressed;; fit;; speech;; both;; articulatory;; geometric;; considerations;; two;; tube;; model;; fant;; stevens;; quality;; perception;; arguments;; formant;; studies;; peterson;; barney;; clark;; yallop;; clarify;; unify;; linguistic;; phenomena;; child;; language;; anderson;; jacobson;; aphasia;; sonority;; cardinal;; vowel;; diagram;; jones;; ladefoged;; diphthong;; trajectories;; carre;; mrayati;; scale;; directly;; correlated;; distance;; origin;; hence","10.1076/jqul.6.2.117.4135","vowel diagram;; vector space;; speech recognition;; sonority hierarchy;; phase space;; perception;; natural language processing;; mathematics;; linguistics;; formant;; diphthong;; artificial intelligence;; aphasia"
";; ;; ","assume;; if;; homogeneous;; class;; musical;; linguistic;; elements;; set;; basis;; property;; relevant;; music;; language;; exploitation;; abides;; own;; laws;; sense;; frequency;; occurrence;; displays;; regularity;; modelled;; monotone;; decreasing;; rank;; distribution;; assumption;; three;; consequences;; frequencies;; members;; jointly;; textual;; equal;; follow;; discrete;; uniform;; consequence;; generating;; mechanism;; lawlike;; cf;; bunge;; 1967;; p;; 16;; everything;; must;; developed;; historically;; order;; fulfil;; human;; needs;; kohler;; 1991;; one;; succeeds;; finding;; capturing;; phenomenon;; number;; successful;; models;; turn;; best;; criteria;; correctness;; naturalness;; prolificn","10.1076/jqul.6.2.188.4136","phenomenon;; naturalness;; natural language processing;; monotone polygon;; mathematics;; mathematical economics;; homogeneous;; fundamental human needs;; uniform distribution;; correctness;; calculus;; artificial intelligence"
"","article;; describes;; first;; attempt;; set;; test;; basic;; synergetic;; linguistic;; model;; syntactic;; subsystem;; analogy;; existing;; models;; lexical;; morphological;; subsystems;; tested;; successfully;; modelling;; selected;; units;; properties;; interrelations;; integrated;; common;; structure;; empirical;; testing;; performed;; data;; susanne;; corpus;; sampson;; 1995","10.1076/jqul.6.1.46.4137","syntax;; natural language processing;; linguistics;; empirical research;; computer science;; artificial intelligence;; analogy"
"Mississippi State University","psychological;; status;; phonological;; analyses;; questioned;; several;; grounds;; experimental;; evidence;; presented;; crucial;; part;; professes;; significance;; strong;; weak;; sense;; reality;; defined;; relationship;; traditional;; approaches;; phonology;; criticisms;; contested;; examples;; experimentally;; acquired;; address;; issue;; certain","10.1076/jqul.6.1.14.4138","psychological status;; phonology;; linguistics;; computer science"
"","subject;; article;; application;; arima;; time;; series;; conventional;; statistical;; tests;; rhythm;; text;; same;; set;; samples;; both;; investigative;; approaches;; sequential;; modelling;; means;; turns;; more;; efficient;; mass;; statistics","10.1076/jqul.6.1.70.4140","statistical hypothesis testing;; speech recognition;; rhythm;; natural language processing;; computer science;; autoregressive integrated moving average;; artificial intelligence"
"","entire;; long;; history;; linguistics;; characterised;; one;; type;; reductionism;; context;; analysed;; language;; formants;; mostly;; reduced;; sentences;; lower;; units;; constituents;; extraction;; objects;; broader;; connections;; texts;; ways;; make;; description;; less;; complicated;; notion;; text;; occur;; analytical;; instruments;; descriptive;; aims;; even;; stylistics;; applied;; free;; specified;; term;; quite;; understandable;; task;; better;; philology;; still;; offer;; sorting;; serve;; cultivation;; mother;; languages;; learning;; foreign;; regardless;; developments;; cognition;; according;; opinion;; remain;; valid;; future;; specialists;; dealing;; classical;; approaches;; classificatory;; achievements;; con","10.1076/jqul.6.1.41.4141","quantitative linguistics;; philology;; natural language processing;; natural language;; linguistics;; language technology;; history of linguistics;; historical linguistics;; foreign language;; computer science;; artificial intelligence;; applied linguistics"
";; ;; ;; ","interpolated;; n;; gram;; language;; model;; essential;; component;; large;; vocabulary;; speech;; recognition;; system;; katz;; 1987;; o;; boyle;; owens;; smith;; 1994;; ming;; mcmahon;; 1996;; provide;; estimates;; probability;; sequence;; words;; probabilities;; combined;; likelihoods;; derived;; acoustic;; models;; determine;; likely;; word;; signal;; fixed;; following;; simple;; maximum;; likelihood;; calculated;; frequency;; sequences;; grams;; training;; text;; unreliable;; sparseness;; data;; even;; small;; values;; amounts;; interpolation;; lower;; order;; overcome;; sparse;; problem;; previously;; shown;; weighting;; function","10.1076/jqul.6.1.10.4142","n gram;; weighting;; vocabulary;; statistics;; sparse matrix;; maximum likelihood;; language model;; interpolation;; gram;; computer science"
"","article;; alternative;; way;; accounting;; distribution;; word;; length;; measured;; terms;; number;; syllables;; per;; texts;; certain;; natural;; languages;; explored","10.1076/jqul.6.1.66.4143","probability distribution;; natural language processing;; natural language;; morpheme;; linguistics;; computer science;; artificial intelligence"
"","hypothesis;; dependency;; morpheme;; frequency;; polysemy;; tested;; german;; sample;; shown;; seems;; correct;; derivational;; affixes;; morphemes;; verbs;; nouns;; adjectives;; case;; functional;; words;; cannot;; confirmed","10.1076/jqul.6.1.58.4144","polysemy;; noun;; natural language processing;; morpheme;; linguistics;; isolating language;; german;; computer science;; artificial intelligence;; alternation"
"","answers;; standardised;; attitude;; questions;; depend;; respondents;; issue;; influenced;; wording;; question;; example;; phenomenon;; forbid;; allow;; asymmetry;; verbs;; supposed;; others;; counterparts;; worded;; verb;; turn;; opposite;; equivalent;; more;; likely;; respond;; rather;; yes;; commonly;; assumed;; caused;; extreme;; connotations;; both;; article;; meta;; over;; research;; 1940;; first;; analysed;; generalised;; experiments;; turns;; case;; answer;; mean;; effect;; size;; quite;; large;; huge;; variance;; offers;; roo","10.1076/jqul.6.1.29.4145","verb;; survey research;; phenomenon;; meta analysis;; linguistics;; computer science;; asymmetry"
";; ","paper;; frischer;; al;; forthcoming;; examines;; position;; direct;; object;; governing;; verb;; works;; classical;; greek;; latin;; confirms;; soy;; ordering;; expected;; texts;; o;; v;; written;; cassius;; dio;; found;; latinate;; word;; order;; subsequent;; research;; statistical;; resulted;; refinement;; presented;; six;; ty;; examined;; one;; hundred;; objects;; categorised;; knowledge;; total;; number;; con;; strains;; data;; compositional;; re;; examine;; techniques;; developed;; conclusions;; l;; confirmed;; insights;; marcus;; aurelius;; plutarch","10.1076/jqul.6.1.85.4146","word order;; verb;; statistical analysis;; natural language processing;; linguistics;; computer science;; compositional data;; artificial intelligence;; ancient greek"
"","article;; collection;; linguistic;; hypotheses;; work;; g;; k;; zipf;; 1902;; 1950;; re;; interprets;; belonging;; systemic;; conception;; language;; frequency;; units;; central;; concept;; linked;; size;; age;; polylexy;; semantic;; specifity;; degree;; crystallisation;; self;; regulative;; mechanisms;; functional;; regard;; certain;; system;; requirements;; economic;; constituency;; principle;; affects;; characteristics;; order;; parameters;; levels","10.1076/jqul.6.1.78.4147","zipf s law;; system requirements;; natural language processing;; linguistics;; linguistic description;; deep linguistic processing;; computer science;; artificial intelligence"
";; ","article;; ideas;; reading;; andre;; cossette;; 1994;; richesse;; lexicale;; sa;; mesure;; paris;; champion;; slatkine;; 190;; pp;; discussion;; problems;; rather;; criticism","10.1076/jqul.6.1.1.4148","vocabulary;; species richness;; linguistics;; criticism;; computer science;; champion"
";; ","readability;; formulae;; predict;; reading;; outcomes;; relying;; text;; characteristics;; consider;; reader;; abilities;; paper;; describes;; ways;; formulating;; comprehension;; formula;; includes;; experiment;; embracing;; 124;; subjects;; 48;; texts;; serves;; mechanisms;; developed;; applicability;; degree;; precision;; power;; predictability","10.1076/jqul.6.3.214.6158","reading comprehension;; readability;; predictability;; natural language processing;; linguistics;; degree of precision;; computer science;; artificial intelligence"
"","","10.1076/jqul.6.3.269.6160","linguistics;; corpus linguistics;; computer science"
"","paper;; investigates;; kohler;; theory;; synergetic;; linguistics;; applied;; japanese;; vocabularies;; relationships;; word;; length;; age;; number;; meanings;; frequency;; magazines;; newspapers;; focused","10.1076/jqul.6.3.239.6161","word lists by frequency;; vocabulary;; quantitative linguistics;; newspaper;; natural language processing;; linguistics;; computer science;; artificial intelligence"
"","paper;; meant;; first;; attempt;; analyse;; word;; syllable;; lengths;; east;; slavonic;; old;; russian;; term;; even;; more;; frequently;; literature;; include;; general;; theoretical;; discussion;; just","10.1076/jqul.6.3.235.6162","trochaic tetrameter;; syllable;; natural language processing;; linguistics;; computer science;; artificial intelligence"
";; ;; ","linguistic;; modelling;; number;; probability;; distributions;; must;; modified;; different;; individual;; influences;; data;; gradual;; shifts;; attractors;; several;; kinds;; modifications;; estimations;; tests;; already;; published;; models;; presented;; fitting;; purposes","10.1076/jqul.6.3.257.6163","statistics;; statistical physics;; probability distribution;; natural language processing;; mathematics;; k distribution;; joint probability distribution;; heavy tailed distribution;; empirical probability;; convolution of probability distributions;; circular distribution;; catalog of articles in probability theory;; artificial intelligence"
"","ten;; letters;; public;; came;; language;; consulting;; service;; czech;; institute;; prague;; analysed;; together;; answers;; written;; linguists;; distribution;; investigated;; properties;; modelled;; extended;; positive;; binomial;; still;; show;; specific;; differ;; differences;; reflected;; perspective;; models;; interpretation;; offered","10.1076/jqul.6.3.252.6165","natural language processing;; linguistics;; intertextuality;; czech;; computer science;; binomial distribution;; artificial intelligence"
"","notion;; organisation;; frequently;; confused;; concept;; order;; concepts;; paper;; configurational;; entropy;; information;; play;; central;; role;; differentiated;; functional;; latter;; measure;; defined;; introducing;; notions;; connection;; co;; operative;; dependencies;; examples;; applied;; quantitative;; linguistics","10.1076/jqul.6.3.201.6164","quantitative linguistics;; linguistics;; computer science"
"Radboud University Nijmegen;; Utrecht University","paper;; describes;; explains;; regularities;; frequency;; numbers;; text;; number;; frequencies;; corpora;; dutch;; english;; german;; french;; confirms;; expectation;; highly;; dependent;; two;; factors;; magnitude;; roundness;; defined;; approximation;; context;; proves;; three;; arithmetical;; properties;; 10;; ness;; 2;; 5;; predicting;; irrespective;; added;; suggested;; work;; sigurd;; 1988;; role;; four;; characteristics;; found;; explained;; preference;; language;; user;; base;; doubling;; halving;; quantities","10.1076/jqul.8.3.187.4095","text corpus;; roundness;; round number;; mathematics;; magnitude;; german;; expression;; arithmetic function;; arithmetic"
"","fact;; members;; set;; traditional;; phonemes;; definition;; serve;; distinguish;; two;; minimal;; pair;; bite;; beat;; may;; occasionally;; interchangeably;; without;; semantic;; consequences;; alternate;; way;; arguably;; more;; closely;; paper;; attempt;; chart;; relations;; british;; english;; quantitative;; fashion;; order;; see;; systematic;; draw;; theoretical;; practical;; conclusions","10.1076/jqul.8.3.203.4099","natural language processing;; minimal pair;; linguistics;; computer science;; chart;; british english;; artificial intelligence"
