AA.DAfN,AW,DOI,F.FN
"North Carolina Central University","article;; discusses;; survey;; distributed;; photojournalism;; professionals;; order;; determine;; metadata;; preferences;; photograph;; retrieval;; online;; archival;; system;; top;; included;; named;; objects;; specific;; events;; occurring;; browsing;; photographer;; supplied;; keywords;; problems;; news;; photographers;; quality;; librarians;; inability;; supply;; necessary;; context;; additionally;; found;; current;; controlled;; vocabulary;; methods;; useful;; photojournalists;; setting;; approaches;; better;; facilitate;; search;; photographs;; suggested","10.1080/19386380802373936","world wide web;; photojournalism;; metadata quality;; metadata;; information retrieval;; image retrieval;; folksonomy;; digital archives;; controlled vocabulary;; computer science"
"University of Illinois at Urbana–Champaign;; University of Illinois at Urbana–Champaign;; University of Illinois at Urbana–Champaign;; University of Illinois at Urbana–Champaign","collections;; 1;; brought;; together;; federation;; aggregation;; attributes;; original;; become;; difficult;; discern;; collection;; level;; 2;; metadata;; potential;; provide;; important;; context;; purpose;; features;; individual;; qualitative;; aspects;; describe;; systematic;; way;; article;; reports;; content;; records;; digital;; dcc;; conducted;; analyze;; kinds;; substantive;; purposeful;; information;; represented;; across;; 202;; cultural;; heritage;; found;; free;; text;; description;; field;; more;; accurate;; complete;; representation;; subjects;; object;; types;; specified;; fields;; consistently;; represents;; properties;; uniqueness;; importance;; comprehensiveness;; provenance;; creator;; items;; vital;; contextual;; intentions;; collectors","10.1080/19386380802627109","world wide web;; object type;; metadata aggregation;; metadata;; information retrieval;; digital collections;; cultural heritage;; contextual information;; content analysis;; computer science"
"University of Nevada, Reno;; University of Nevada, Reno","article;; focus;; two;; different;; metadata;; harvesters;; oaister;; online;; computer;; library;; center;; oclc;; worldcat;; transform;; dublin;; core;; extracted;; contentdm;; offers;; examination;; plain;; language;; service;; providers;; once;; harvested;; case;; shows;; examples;; specific;; records;; display;; both;; local;; aggregated;; interfaces;; helping;; creators;; understand;; happens;; transformed;; aims;; assist;; designing;; intelligible;; useful;; end;; users;; across;; platforms","10.1080/19386380903095099","world wide web;; service provider;; plain language;; online computer;; metadata repository;; metadata;; meta data services;; information retrieval;; geospatial metadata;; dublin core;; computer science"
"Ionian University;; Ionian University","article;; investigate;; problem;; semantic;; interoperability;; archival;; bibliographic;; metadata;; digital;; libraries;; repositories;; relationships;; two;; standards;; namely;; encoded;; description;; ead;; object;; schema;; mods;; propose;; crosswalk;; consisting;; three;; basic;; components;; mapping;; elements;; attributes;; b;; techniques;; map;; hierarchical;; structure;; document;; c;; retain;; information;; inherited;; descriptions;; higher;; hierarchy","10.1080/19386380903095107","world wide web;; semantic mapping;; semantic interoperability;; schema crosswalk;; metadata object description schema;; metadata;; interoperability;; information retrieval;; encoded archival description;; digital library;; computer science"
"Georgia Perimeter College;; University of North Texas;; University of North Texas;; Harris County Public Library;; University of North Texas","commonly;; fields;; subfields;; 56;; million;; online;; computer;; library;; center;; oclc;; worldcat;; bibliographic;; records;; identified;; format;; specific;; record;; sets;; calculation;; utilization;; thresholds;; purpose;; comparing;; elements;; existing;; recommendations;; congress;; lc;; agencies;; national;; core;; minimal;; level;; background;; purposes;; program;; cooperative;; cataloging;; pcc;; bibco;; conser;; requirements;; reviewed;; methodology;; conducting;; analyses;; factors;; affecting;; influencing;; explained;; comparison;; prescribed;; presented;; provide;; standards;; designers;; community;; large;; information;; facilitate;; development;; guidelines","10.1080/19386380903095073","world wide web;; resource description and access;; online computer;; library of congress;; information retrieval;; database;; computer science;; cataloging"
"The J. Paul Getty Trust , Los Angeles, California, USA ","rights;; metadata;; provide;; users;; intellectual;; property;; information;; work;; copyright;; trademarks;; privacy;; publicity;; models;; developed;; date;; generally;; recommend;; capture;; same;; basic;; confusion;; specific;; terminology;; definitions;; both;; names;; fields;; data;; values;; complete;; still;; abounds;; article;; model;; dictionary;; recommendations;; rationales;; content;; purpose;; offer;; example;; one;; institution;; grappled;; challenge;; developing;; easy;; solution;; adopted;; goal;; tool;; libraries;; facing;; similar;; questions","10.1080/19386380903095024","world wide web;; terminology;; publicity;; metadata;; intellectual property;; data dictionary;; data content;; confusion;; computer science"
"City University of New York","assesses;; current;; metadata;; practices;; trends;; association;; research;; libraries;; arl;; survey;; conducted;; spring;; 2007;; spec;; kit;; 298;; collaborative;; effort;; staff;; investigates;; implemented;; member;; kinds;; projects;; initiatives;; undertaken;; types;; digital;; objects;; creating;; schemas;; tools;; create;; manage;; organizational;; changes;; challenges;; resulting;; adoption;; author;; summarizes;; her;; observations;; main;; themes;; emerged;; she;; changing;; context;; creation;; management;; evolution;; workflow;; best;; discusses;; roles;; responsibilities;; professionals;; implications;; o","10.1080/19386380903094977","world wide web;; workflow;; schema;; metadata;; meta data services;; information retrieval;; data management plan;; computer science;; cataloging;; best practice"
"American Philosophical Society;; Drexel University","exploratory;; designed;; gain;; perspective;; current;; state;; encoded;; archival;; description;; ead;; metadata;; quality;; article;; examines;; implementation;; 6;; digital;; repositories;; identifies;; elements;; evince;; frequent;; inconsistent;; incomplete;; usage;; header;; areas;; collection;; 150;; randomly;; collected;; records;; terms;; frequency;; completeness;; consistency;; addition;; criteria;; 3;; best;; practices;; guidelines;; consulted;; determine;; tags;; local;; vis;; focuses;; patterns;; certain;; aspects;; repository;; comparison;; across;; implications;; issues;; drawn;; evaluation;; relation;; issue;; semantic;; interoperability","10.1080/19386380903095123","world wide web;; semantic interoperability;; metadata repository;; metadata;; information retrieval;; header;; exploratory research;; encoded archival description;; computer science"
"Kent State University;; Korea Research Institute for Library and Information, The National Library of Korea , Seoul, Republic of Korea ;; Library of Congress","survey;; metadata;; conducted;; end;; 2007;; received;; over;; 400;; answers;; 49;; countries;; world;; helped;; authors;; identify;; major;; issues;; concerns;; regarding;; addressed;; ifla;; guidelines;; digital;; libraries;; questionnaire;; included;; question;; roles;; respondents;; may;; five;; questions;; project;; relates;; design;; planning;; projects;; element;; set;; standards;; data;; contents;; record;; authority;; files;; controlled;; vocabularies;; encoding;; workflow;; chart;; paper","10.1080/19386380903405074","world wide web;; workflow;; metadata;; meta data services;; information retrieval;; geospatial metadata;; digital library;; controlled vocabulary;; computer science;; chart"
"University of Colorado Boulder;; University of Chicago","university;; colorado;; boulder;; recently;; engaged;; grant;; funded;; pilot;; project;; metadata;; encoding;; transmission;; standard;; mets;; object;; description;; mods;; niso;; images;; xml;; schema;; mix;; collection;; digitized;; sanborn;; fire;; insurance;; maps;; state;; article;; draw;; experience;; outline;; processes;; decision;; implement;; structures;; offer;; insights;; planning;; strategically;; institution;; first;; increasingly;; important;; standards","10.1080/19386380903405199","xml schema;; world wide web;; strategic planning;; metadata repository;; metadata;; meta data services;; information retrieval;; geospatial metadata;; database catalog;; data element;; computer science"
"University of North Carolina at Chapel Hill;; University of North Carolina at Chapel Hill;; University of North Carolina at Chapel Hill;; National Evolutionary Synthesis Center","digital;; data;; repositories;; ought;; support;; immediate;; operational;; needs;; long;; term;; project;; goals;; paper;; dryad;; repository;; metadata;; best;; practice;; balancing;; two;; reviews;; background;; work;; exploring;; meaning;; science;; characterizing;; highlighting;; curation;; challenges;; introduced;; initiative;; underlying;; rationales;; approach;; includes;; prongs;; one;; addressing;; goal;; align;; semantic;; web;; via;; application;; profile;; another;; make;; content;; dspace;; extensible;; markup;; language;; xml;; schema;; conclusion;; summarizes;; limitations;; advantages;; effort","10.1080/19386380903405090","world wide web;; metadata repository;; metadata;; meta data services;; information retrieval;; information repository;; geospatial metadata;; data element;; data curation;; computer science;; application profile"
"University of Illinois at Urbana–Champaign;; University of Illinois at Urbana–Champaign;; University of Illinois at Urbana–Champaign;; University of New Mexico","collection;; curators;; develop;; locally;; defined;; unique;; fields;; support;; local;; requirements;; per;; guidelines;; open;; archives;; initiative;; protocol;; metadata;; harvesting;; oai;; pmh;; simple;; dublin;; core;; minimum;; requirement;; exposing;; aggregators;; oftentimes;; level;; specificity;; translated;; may;; hinder;; interoperability;; item;; record;; paper;; researched;; 21;; digital;; collections;; hosted;; contentdm;; objective;; explore;; issues;; context;; recommend;; best;; practices;; increase;; special","10.1080/19386380903405124","world wide web;; special collections;; protocol for metadata harvesting;; open archives initiative;; metadata repository;; metadata;; meta data services;; interoperability;; information retrieval;; dublin core;; computer science"
"University of Louisville;; Indiana State University","digitization;; eugene;; v;; debs;; correspondence;; collection;; dear;; comrade;; project;; indiana;; state;; university;; staff;; developed;; procedures;; assigning;; tracking;; responsibilities;; development;; part;; overall;; initiative;; document;; local;; practices;; create;; more;; complete;; workflow;; process;; projects;; undertaken;; wabash;; valley;; visions;; voices;; digital;; memory;; wv3;; located;; http;; indstate;; edu;; consisting;; approximately;; 6;; 000;; pieces;; written;; victor;; housed;; special;; collections;; cunningham;; memorial;; library;; work;; plan;; enabled;; multiple;; people;; varying;; levels;; expertise;; different;; departments;; check;; quality;; scans;; catalog;; upload;; items;; management;; software;; contentdm","10.1080/19386380903405207","world wide web;; work plan;; vision;; upload;; special collections;; project management;; metadata;; digitization;; controlled vocabulary;; computer science"
"","public;; elementary;; secondary;; school;; teachers;; now;; teaching;; standards;; curriculum;; state;; district;; direct;; education;; implications;; way;; searching;; information;; libraries;; ideally;; able;; educational;; searches;; find;; relevant;; resources;; classrooms;; so;; called;; cannot;; take;; place;; without;; resource;; metadata;; brings;; interesting;; issues;; challenges","10.1080/19386380903405157","world wide web;; reform mathematics;; national science education standards;; metadata;; learning standards;; educational standards;; educational metadata;; educational evaluation;; curriculum;; computer science"
"University of New Mexico","university;; mexico;; mandate;; 2009;; theses;; dissertations;; submitted;; electronic;; form;; copy;; record;; documents;; reside;; digital;; repository;; operated;; dspace;; platform;; article;; reviews;; practices;; thesis;; dissertation;; metadata;; creation;; focus;; instances;; best;; practice;; recommendations;; author;; subject;; training;; practitioners;; recommends;; processes;; submission;; quality;; control;; enhancement;; crosswalking;; library;; catalog;; maximize;; discovery","10.1080/19386380903405165","world wide web;; metadata;; meta data services;; mandate;; information retrieval;; electronic form;; dublin core;; dspace;; computer science;; best practice;; authority control"
"Case Western Reserve University;; Case Western Reserve University","electronic;; text;; encoding;; marks;; documents;; humanities;; social;; sciences;; xml;; capture;; metadata;; represent;; textual;; features;; important;; research;; typically;; follows;; initiative;; tei;; scheme;; implementing;; projects;; particularly;; challenging;; small;; institutions;; limited;; staff;; budgets;; detail;; attention;; nuances;; requires;; article;; argues;; feasibility;; case;; western;; reserve;; university;; project;; model;; includes;; rationale;; versus;; sole;; reliance;; page;; images;; pdfs;; digitization;; mark;; workflow","10.1080/19386380903405173","xml;; world wide web;; workflow;; metadata;; encoding;; digitization;; data science;; computer science;; best practice"
"University of Salamanca;; University of Salamanca;; University of Salamanca;; University of Salamanca;; University of Salamanca;; University of Salamanca","aim;; article;; work;; carried;; create;; gredos;; institutional;; repository;; university;; salamanca;; besides;; introducing;; explaining;; project;; developed;; best;; practices;; manual;; qualified;; dublin;; core;; metadata;; qdcm;; guidelines;; followed;; standardization;; methodology;; digitalization;; parameters;; employed;; practical;; examples;; descriptions;; different;; digital;; resources;; varied;; typology;; conclude;; showing;; final;; outcome","10.1080/19386380903546976","world wide web;; typology;; standardization;; metadata;; dublin core;; digital resources;; computer science;; best practice"
"University of Nevada, Reno","utah;; academic;; library;; consortium;; task;; force;; formed;; two;; standing;; committees;; cataloging;; digitization;; established;; metadata;; digital;; special;; collections;; input;; mountain;; west;; members;; http;; www;; mwdl;; org;; article;; describes;; issues;; relating;; policies;; developed;; consisting;; university;; college;; public;; libraries;; museums;; historical;; societies;; nevada;; idaho;; explore;; best;; practices;; current;; ongoing;; challenges;; general;; considerations;; taken;; developing;; guidelines;; entitled","10.1080/19386380903543734","world wide web;; special collections;; resource description and access;; metadata;; library consortium;; digitization;; digital library;; controlled vocabulary;; computer science;; cataloging"
"Lund University","statistical;; embedded;; metadata;; sample;; more;; 4;; million;; html;; web;; pages;; researchers;; try;; determine;; quantify;; validity;; interest;; see;; if;; trustworthy;; enough;; determining;; topic;; page;; datasets;; collected;; crawler;; running;; both;; general;; focused;; fields;; title;; author;; keywords;; description;; language;; detail;; together;; dublin;; core;; reveals;; problems;; created;; 75;; interesting;; field;; show;; high;; degree;; duplication;; degrading;; usefulness;; strict;; answer;; question;; lot;; meaningful;; useful;; information;; must;; interpreted;; care;; statistics;; usage;; today;; changed;; o","10.1080/19386380903547008","world wide web;; static web page;; metadata repository;; metadata;; meta element;; meta data services;; information retrieval;; geospatial metadata;; database catalog;; data element;; computer science"
"Simmons College","january;; 2011;; society;; american;; archivists;; fully;; endorsed;; standard;; encoded;; archival;; context;; corporate;; bodies;; persons;; families;; eac;; cpf;; article;; details;; development;; conceptual;; beginnings;; 1998;; dissemination;; adoption;; overview;; general;; structure;; discusses;; variables;; important;; design;; concludes;; reflection;; strength;; international;; participation;; review;; order;; ensure;; applicable;; across;; different;; boundaries","10.1080/19386389.2011.629960","world wide web;; encoded archival context;; computer science"
"Simmons College","","10.1080/19386389.2011.629956","world wide web;; metadata;; information retrieval;; computer science"
"OCLC;; University of Michigan","desire;; maintain;; both;; long;; term;; renderability;; meaningfulness;; data;; reuse;; increasing;; attention;; paid;; contextual;; metadata;; significant;; properties;; digital;; curation;; literatures;; identify;; appear;; build;; one;; another;; part;; different;; methodological;; approaches;; paper;; discuss;; research;; call;; more;; integrative;; approach;; conclude;; discussion;; project;; dissemination;; information;; packages;; dipir;; features;; boundary;; spanning;; advocate;; two;; communities","10.1080/19386389.2011.629959","world wide web;; reuse;; metadata;; digital curation;; data reuse;; data curation;; computer science;; boundary spanning"
"Simmons College","metadata;; though;; popular;; growing;; more;; potential;; series;; focus;; groups;; identified;; properties;; data;; user;; history;; object;; information;; needs;; capturing;; expressions;; values;; work;; contexts;; together;; labeled;; context;; consequently;; 3;; major;; issues;; emerged;; expressed;; set;; model;; architecture;; xml;; schema;; reflect;; changes;; system;; users;; sense;; role;; flow;; may;; affected;; integrating;; computational;; single;; integrative;; successfully;; integrate;; administrative;; descriptive","10.1080/19386389.2011.629958","xml schema;; xml schema editor;; world wide web;; metadata repository;; metadata;; meta data services;; information retrieval;; document structure description;; database catalog;; data element;; computer science"
"University of North Texas","article;; discussing;; contextual;; metadata;; digital;; aggregations;; prove;; importance;; provision;; collection;; level;; general;; subject;; enhance;; user;; experiences;; information;; retrieval;; libraries","10.1080/19386389.2011.629957","world wide web;; subject access;; metadata repository;; metadata;; meta data services;; information retrieval;; geospatial metadata;; digital library;; data element;; computer science"
"University of Western Ontario;; University of Western Ontario","effort;; government;; information;; management;; people;; canadian;; organizations;; implemented;; number;; initiatives;; designed;; meet;; needs;; industry;; canada;; developing;; own;; classification;; methodology;; business;; structure;; bcs;; unique;; sense;; function;; opposed;; widely;; subject;; structures;; article;; explore;; regardless;; shared;; repository;; types;; costs;; benefits","10.1080/19386389.2012.652569","knowledge management;; information repository;; information management;; government;; cost benefit analysis;; computer science;; classified information;; classification structure"
"IT University;; University of Ibadan;; Federal University of Technology Akure","aim;; measure;; level;; metadata;; integrity;; emanating;; textual;; documents;; order;; ascertain;; data;; contained;; original;; document;; remained;; accurate;; reflection;; emanated;; revealed;; respondents;; better;; understanding;; content;; second;; attempt;; first;; able;; give;; clearer;; text;; general;; nature;; specialized;; recommendations","10.1080/19386389.2012.652565","world wide web;; metadata repository;; metadata;; information retrieval;; computer science"
"University of Hawaiâ€™i Manoa Libraries , Honolulu , Hawaii , USA ;; California State University, Northridge","article;; reports;; error;; rates;; found;; metadata;; records;; texts;; scanned;; google;; books;; digitization;; project;; review;; author;; title;; publisher;; publication;; year;; elements;; 400;; randomly;; selected;; undertaken;; show;; 36;; sampled;; contained;; errors;; rate;; higher;; one;; expect;; find;; typical;; library;; online;; catalog","10.1080/19386389.2012.652566","world wide web;; word error rate;; metadata;; information retrieval;; digitization;; digital library;; computer science"
"Digital Humanities","article;; examines;; potential;; common;; european;; research;; information;; format;; conjunction;; metadata;; encoding;; transmission;; standard;; provide;; contextual;; digital;; output;; both;; key;; standards;; respective;; communities;; former;; management;; latter;; library;; employs;; different;; approach;; architecture;; renders;; combination;; problematic;; three;; ways;; cerif;; mets;; suggests;; changes;; resolve;; problems;; arise","10.1080/19386389.2012.661689","world wide web;; research information;; metadata encoding and transmission standard;; metadata;; information retrieval;; information architecture;; digital object;; digital library;; contextual information;; computer science"
"The College of New Jersey","goal;; article;; analyze;; problems;; citation;; outputs;; generated;; web;; bibliographic;; management;; software;; refworks;; order;; illustrate;; existing;; library;; data;; worldcat;; org;; database;; repurposed;; effectively;; interact;; technologies;; services;; both;; quantitative;; qualitative;; approaches;; finds;; addition;; numerous;; repetitive;; might;; easily;; overcome;; formatting;; side;; quality;; citations;; suffers;; critically;; wide;; variety;; original;; metadata;; authority;; control;; issues;; multiple;; environment;; presence;; legacy;; lack;; relationship;; information;; marc;; records;; indicate;; pressing;; develop;; common;; model;; applications;; if;; want;; support;; integrate;; myriad;; potential;; uses","10.1080/19386389.2010.524864","world wide web;; web application;; metadata repository;; metadata;; meta data services;; information retrieval;; disk formatting;; data model;; data element;; computer science;; authority control"
"Cabrini College;; Drexel University","music;; recordings;; now;; primarily;; digital;; able;; readily;; edited;; mashed;; entirely;; metadata;; frameworks;; encoding;; systems;; data;; models;; xml;; frbr;; mets;; mpeg;; developed;; cope;; needs;; diverse;; user;; communities;; moreover;; systematic;; annotations;; structure;; details;; musical;; pieces;; increasingly;; common;; paper;; surveys;; current;; state;; knowledge;; regard;; annotation;; recorded","10.1080/19386389.2010.524863","xml;; world wide web;; semantic annotation;; musical;; metadata repository;; metadata;; information retrieval;; encoding;; data modeling;; computer science;; annotation"
"Wichita State University","article;; focuses;; metadata;; repurposing;; batch;; processing;; cataloging;; workflow;; medium;; sized;; library;; wichita;; state;; university;; wsu;; libraries;; addressed;; transferring;; house;; inventory;; spreadsheet;; special;; collections;; machine;; readable;; marc;; records;; online;; computer;; center;; oclc;; import;; anthropological;; biological;; image;; graduate;; research;; scholarly;; projects;; grasp;; papers;; excel;; dspace;; shocker;; open;; access;; repository;; soar;; author;; discusses;; implementation;; external;; tools;; programs;; enhance;; program;; customization;; preparation;; normalization;; transformation;; included;; details;; explores;; options;; decisions;; needed;; building;; herbarium;; collection;; combination;; dublin;; core;; dc;; darwincore;; dwc;; elements","10.1080/19386389.2010.524862","world wide web;; workflow;; special collections;; soar;; repurposing;; metadata management;; metadata;; darwin core;; computer science;; cataloging"
"Smithsonian Institution;; Marine Biological Laboratory;; Harvard University;; Marine Biological Laboratory;; Smithsonian Institution","biodiversity;; heritage;; library;; open;; access;; digital;; taxonomic;; literature;; forming;; single;; point;; collection;; worldwide;; audience;; professional;; taxonomists;; citizen;; scientists;; successful;; mass;; scanning;; digitization;; program;; one;; creates;; functional;; findable;; objects;; requires;; thoughtful;; metadata;; work;; flow;; parallels;; physical;; items;; shelf;; scanner;; article;; examines;; needs;; users;; specifically;; relation;; transformation;; traditional;; material;; form;; details;; issues;; arise;; determining;; priorities;; avoiding;; duplication;; across;; founding;; 12;; natural;; history;; botanical;; garden;; collections;; problems;; complexity;; serials;; monographs;; series;; highlighted;; tools;; procedures;; methodology;; addressing;; operation;; keeping","10.1080/19386389.2010.506400","world wide web;; work flow;; single point;; parallels;; metadata;; digitization;; digital library;; computer science;; botanical garden;; biodiversity"
"Australian National University","developments;; digital;; archival;; practice;; important;; consideration;; dealing;; data;; nature;; growing;; effort;; preserve;; evidence;; support;; research;; publication;; promote;; reuse;; community;; benefit;; work;; archives;; achieve;; shared;; goal;; preserving;; authentic;; over;; time;; across;; domains;; paper;; introduce;; scientific;; offer;; perspective;; aspects;; core;; metadata;; issues;; engaged;; attention;; information;; management;; specialists;; last;; decade;; focus;; similarities;; recordkeeping;; preservation;; insight;; two;; tie;; together;; general;; sense;; regard;; implications;; challenges;; faced;; repositories;; initiatives;; seeking","10.1080/19386389.2010.506395","world wide web;; metadata;; information management;; digital data;; data reuse;; data management plan;; computer science"
"University of North Carolina at Chapel Hill","","10.1080/19386389.2010.520262","world wide web;; metadata;; information retrieval;; data science;; computer science"
"Cornell University","datastar;; data;; staging;; repository;; currently;; development;; cornell;; university;; library;; designed;; support;; curation;; scientific;; research;; employs;; semantic;; metadata;; management;; architecture;; several;; key;; benefits;; users;; librarians;; web;; interface;; create;; export;; valid;; xml;; multiple;; standards;; ability;; reuse;; previously;; created;; straightforward;; manner;; compatibility;; emerging;; technologies;; paper;; reviews;; considerations;; informed;; project;; presenting;; high;; level;; follows;; description;; focusing;; components;; facilitate;; creation;; according;; concludes;; user;; may;; interact;; system","10.1080/19386389.2010.506376","world wide web;; semantic grid;; metadata repository;; metadata management;; metadata;; meta data services;; information retrieval;; geospatial metadata;; database catalog;; data element;; computer science"
"University of North Carolina at Chapel Hill","integration;; data;; sets;; repositories;; key;; issue;; library;; information;; scientists;; article;; reports;; ethnographically;; inspired;; exploratory;; examining;; field;; evolutionary;; biology;; organize;; research;; impact;; organization;; science;; community;; specific;; areas;; include;; metadata;; usage;; perceptions;; importance;; types;; personal;; organizational;; schemes;; scientific;; environments;; indicate;; contrary;; assumptions;; completely;; individual;; unique;; trends;; way;; biologists","10.1080/19386389.2010.506396","world wide web;; personal information management;; perception;; metadata;; knowledge management;; information science;; group information management;; exploratory research;; data science;; computer science"
