AA.DAfN,AW,DOI,F.FN
"University of Miami;; National Research Council","let;; us;; reconsider;; criticism;; webb;; al;; 2010;; internet;; change;; people;; behavior;; delivery;; targeted;; health;; interventions;; lacks;; verification;; effectiveness;; light;; growing;; social;; trend;; person;; generated;; data;; questions;; consider;; 1;; confidence;; assigned;; digital;; therapeutics;; 2;; start;; dialogue;; traditional;; acknowledge","10.3389/fdigh.2015.00006","the internet;; social trend;; social influence;; public relations;; psychological intervention;; multimedia;; digital medicine;; data science;; criticism;; computer science;; big data"
"Pierre-and-Marie-Curie University;; University of Paris","","10.3389/fdigh.2015.00007","visual arts;; social science;; multimedia;; literary criticism;; digital humanities;; computer science;; big data"
"Leibniz Association;; Leibniz Association;; Leibniz Association","area;; linked;; open;; data;; lod;; meaningful;; high;; performance;; interlinking;; different;; datasets;; become;; ongoing;; challenge;; necessary;; tasks;; supported;; established;; standards;; software;; g;; transformation;; storage;; publication;; case;; swissbib;; provider;; bibliographic;; switzerland;; representing;; libraries;; library;; networks;; article;; presented;; project;; ch;; focuses;; preparation;; means;; marc21;; xml;; extracted;; system;; transformed;; rdf;; representation;; approx;; 21;; million;; monolithic;; records;; author;; information;; interlinked;; authority;; files;; virtual;; international;; file;; viaf;; dbpedia;; links;; extract;; additional;; counterpart;; corpora;; afterwards;; pushed;; elasticsearch;; index;; make;; accessible;; components;; demonstrator;; search;; portal;; developed;; generated;; users;; addition;; rest;; interface;; order;; enable;; access;; applications;; main;; obstacle;; amount;; necessity;; day;; partial;; updates;; current;; situation;; external;; too;; large;; processed;; linking;; tools;; arising;; memory;; footprint;; prevents;; correct;; functioning;; triple;; stores;; unhandy;; revealing;; massive;; overhead;; import;; update;; operations;; hence;; procedures;; extracting;; shaping;; more;; suitable;; form;; reduced;; properties;; blocked;; purpose;; sorted;; n;; triples;; intermediate;; format;; proved;; promising;; preliminary;; show;; approach;; establish;; 30;; 773;; 20;; 714;; both;; link;; sets;; precision;; values;; reasonable;; expenditures;; time","10.3389/fdigh.2017.00005","xml;; software;; rdf;; obstacle;; memory footprint;; linked data;; database;; data format;; computer science;; approx"
"Australian National University;; University of Chicago;; University of Chicago","paper;; describes;; latent;; dirichlet;; allocation;; lda;; topic;; modeling;; explore;; discursive;; makeup;; the18th;; century;; encyclopedie;; denis;; diderot;; jean;; le;; rond;; d;; alembert;; 1751;; 1772;; expanding;; upon;; previous;; work;; ontology;; classification;; scheme;; examine;; abstractions;; editors;; visualize;; systems;; knowledge;; proposes;; heuristic;; tools;; navigating;; complex;; information;; space;; earlier;; experiments;; supervised;; machine;; learning;; models;; point;; reference;; introduce;; notion;; discourse;; tool;; enlightenment;; studies;; so;; doing;; draw;; tradition;; post;; structuralist;; french;; one;; first;; fields;; embrace;; computational;; approaches;; text;; aimed;; primarily;; uncovering;; inter;; disciplinary;; discourses;; run;; alongside;; above;; original;; classifications;; mapping;; practices;; begin;; move;; beyond;; organizational;; physical;; limitations;; print;; edition;; suggesting;; several;; avenues;; future;; research;; attest;; once;; again;; enduring;; relevance;; exemplary;; rich;; dialogical;; structure;; studied;; traditional;; methods;; close;; reading;; algorithmic;; processes;; perhaps;; now;; coming;; fully;; light;; thanks;; developments;; digital;; resources","10.3389/fdigh.2015.00008","topic model;; sociology;; ontology;; linguistics;; latent dirichlet allocation;; information space;; enlightenment;; discourse analysis;; dialogical self;; close reading"
"University of Hong Kong","article;; surveys;; theoretical;; historical;; legacies;; mass;; production;; standardization;; cultural;; issues;; globalization;; prolific;; era;; ever;; urbanization;; situated;; intersection;; scholarly;; writing;; history;; current;; conditions;; speculative;; future;; paper;; focuses;; themes;; design;; research;; computation;; fabrication;; city;; ongoing;; transition;; industrial;; paradigm;; modernism;; dependency;; upon;; fordist;; context;; today;; emerging;; methods;; standard;; explored;; emphasis;; repercussions;; urban;; scale;; theorisations;; cultures;; surrounding;; against;; technology;; confront;; difficult;; expression;; identity;; late;; capitalism;; resistance;; regionalism;; neo;; traditionalist;; positions;; increasingly;; globalized;; world;; lead;; proposition;; notion;; interactive;; model;; basis;; embedding;; intelligence;; potential;; producing;; highly;; customized;; materialization;; contemporary;; technologies;; hypotheses;; explicated;; 3;; case;; projects;; carried;; author;; practice;; ocean;; cn;; consultancy;; network;; hong;; kong;; three;; experimentation;; scales;; architecture;; urbanism;; landscape;; masterplanning;; applying;; towards;; objective;; achieving;; modulated;; spatial;; attributes","10.3389/fdigh.2016.00001","urbanization;; urbanism;; sociology;; social science;; multimedia;; late capitalism;; landscape design;; globalization;; fordism;; design research;; architecture;; architectural engineering"
"Durham University;; Durham University;; Casa Paganini Research Centre, Department of Informatics, Bioengineering, Robotics, and Systems Engineering (DIBRIS), University of Genova, Italy;; Casa Paganini Research Centre, Department of Informatics, Bioengineering, Robotics, and Systems Engineering (DIBRIS), University of Genova, Italy;; Casa Paganini Research Centre, Department of Informatics, Bioengineering, Robotics, and Systems Engineering (DIBRIS), University of Genova, Italy;; Durham University","measurement;; tracking;; body;; movement;; musical;; performances;; provide;; valuable;; sources;; data;; studying;; interpersonal;; interaction;; coordination;; musicians;; continued;; development;; tools;; extract;; video;; recordings;; offer;; opportunities;; research;; across;; diverse;; range;; settings;; field;; ecological;; contexts;; implementation;; complex;; motion;; capture;; systems;; feasible;; affordable;; work;; might;; make;; multitude;; already;; researchers;; existing;; specifically;; three;; datasets;; ensemble;; different;; genres;; instrumentation;; pop;; piano;; duo;; jazz;; duos;; string;; quartet;; computer;; vision;; techniques;; applied;; frame;; differencing;; optical;; flow;; kernelized;; correlation;; filters;; kcf;; aim;; quantifying;; movements;; individual;; performers;; exhibited;; high;; correlations;; collected;; same;; median;; pearson;; r;; values;; 75;; 94;; track;; two;; dimensions;; more;; accurate;; measures;; technique;; single;; estimate;; overall;; change;; performer;; measurements;; narrowly;; defined;; regions;; interest;; head;; larger;; entire;; upper;; above;; chest;; waist;; differences;; accuracy;; emerged;; may;; instrument;; specific;; motions;; resulted;; occlusions;; part;; g;; violinist;; right;; hand;; occluding;; whilst;; indicate;; effective;; videos;; highlighting;; constraints;; must;; dealt;; applying","10.3389/fdigh.2017.00009","violin;; video tracking;; piano;; optical flow;; musical;; motion capture;; match moving;; field research;; computer vision;; computer science;; artificial intelligence"
"UMR 8546 ‘AOROC, Celtes et Etrusques’, UMR 7041 ‘ArScAn, Archéologies Environnementales’, EA 4543 ‘SAMM’, University Paris 1, France","over;; relatively;; short;; period;; end;; 4th;; middle;; 1st;; century;; bc;; unprecedented;; process;; urbanisation;; developed;; mediterranean;; europe;; factors;; contributing;; rise;; first;; agglomerations;; possessing;; urban;; characteristics;; area;; article;; focuses;; role;; commercial;; interactions;; ability;; settlements;; interact;; trade;; network;; approached;; modelling;; aim;; provide;; material;; estimate;; extent;; factor;; impacted;; hierarchy;; one;; hand;; development;; latenian","10.3389/fdigh.2016.00010","urbanization;; urban agglomeration;; trade network;; multimedia;; human settlement;; hierarchy;; economic geography;; computer science"
"Bar-Ilan University;; Bar-Ilan University","historical;; handwritten;; hebrew;; manuscripts;; one;; unique;; authentic;; evidences;; jewish;; culture;; thought;; survived;; centuries;; order;; enable;; systematic;; research;; knowledge;; embedded;; formal;; conceptual;; data;; model;; high;; level;; semantic;; granularity;; ontology;; propose;; build;; dynamic;; web;; framework;; allow;; scholars;; create;; enrich;; consult;; ontopedia;; encyclopedia;; especially;; designed;; implemented;; domain;; goals;; view;; manuscript;; living;; entity;; design;; ontological;; narrative;; stages;; milestones;; biography;; creation;; copying;; acquisition;; sequence;; events;; places;; constitutes;; timeline;; history;; against;; people;; relationships;; placed;; large;; scale;; automated;; reasoning;; us;; construct;; semantically;; rich;; social;; network;; compare;; effect;; time;; place;; qualitative;; characteristics;; quantitative;; distribution","10.3389/fdigh.2016.00003","timeline;; semantic web;; ontology;; natural language processing;; narrative;; linguistics;; hebrew;; encyclopedia;; copying;; conceptual schema;; computer science;; artificial intelligence"
"McGill University","","10.3389/fdigh.2016.00004","space archaeology;; prehistoric archaeology;; post medieval archaeology;; material culture;; history of archaeology;; computer science;; computational archaeology;; archaeology;; anthropology"
"Imperial College London;; Imperial College London","data;; poor;; resort;; theory;; modelling;; two;; step;; process;; first;; identify;; appropriate;; type;; model;; system;; consideration;; tailor;; specifics;; case;; understand;; settlement;; formation;; concern;; paper;; involves;; choosing;; input;; parameter;; values;; site;; separations;; functions;; characterises;; ease;; travel;; sites;; generic;; behaviour;; understood;; details;; different;; choices;; necessarily;; lead;; outputs;; identical;; inputs;; proceed;; if;; close;; give;; outcomes;; similar;; local;; differences;; suggests;; compelling;; reason;; one;; outcome;; rather;; important;; historic;; record;; may;; interpret;; sensitivity;; contingency;; re;; examine;; rise;; greek;; city;; states;; formulated;; rihll;; wilson;; 1979;; initially;; same;; retail;; gravity;; whereas;; cities;; athens;; owe;; position;; combination;; geography;; proximity;; thebes;; contingent;; whose;; success;; reflects;; social;; forces;; outside;; grasp;; simple;; network","10.3389/fdigh.2017.00008","social force;; operations research;; natural language processing;; gravity model of trade;; grasp;; epistemology;; contingency;; computer science;; artificial intelligence;; ancient greece"
"University of Barcelona;; University of Barcelona;; University of Barcelona","nowadays;; common;; knowledge;; scholars;; different;; disciplines;; regardless;; specificities;; research;; domains;; find;; network;; science;; valuable;; ally;; tackling;; complexity;; difficulties;; may;; arise;; starting;; process;; mapping;; system;; onto;; means;; trivial;; step;; paper;; deals;; issues;; inherent;; specific;; challenge;; building;; archaeological;; data;; focusing;; networks;; contexts;; more;; specifically;; address;; technical;; faced;; constructing;; sites;; past;; interactions;; inferred;; kind;; similarity;; corresponding;; assemblages;; asn;; propose;; basic;; characterization;; formal;; terms;; defined;; class;; own;; features;; throughout;; devote;; special;; attention;; problem;; quantifying;; especially;; relation;; ubiquitous;; incompleteness;; reliability;; ties;; argue;; generally;; speaking;; human;; studies;; quite;; disconnected;; rest;; interdisciplinary;; applications;; prevent;; field;; fully;; exploiting;; potential;; methods;; goal;; give;; hints;; interesting;; questions;; put;; table;; scientists","10.3389/fdigh.2017.00013","network theory;; network science;; network construction;; computer science;; common knowledge;; autonomous system;; archaeology;; archaeological record"
"University of Oxford;; University of Oxford","guanxi;; roughly;; translated;; social;; connection;; term;; commonly;; chinese;; language;; research;; employed;; linguistic;; approach;; explore;; popular;; discourses;; sharing;; same;; confucian;; roots;; communities;; inside;; outside;; mainland;; china;; undergone;; different;; historical;; trajectories;; hence;; took;; comparative;; examine;; taiwan;; hong;; kong;; macau;; tw;; hk;; m;; comparing;; two;; societies;; aims;; revealing;; divergence;; culture;; data;; collected;; twitter;; over;; three;; week;; period;; searching;; tweets;; containing;; written;; simplified;; characters;; 关系;; traditional;; 關係;; building;; visualising;; conducting;; community;; detection;; both;; semantic;; networks;; terms;; major;; concept;; sub;; addressing;; questions;; meaning;; transformed;; contemporary;; socio;; economic;; configurations;; affect;; practice;; interpersonal;; relationships;; adapted;; family;; structure;; addition;; business;; varies;; furthermore;; extended;; domain;; identified;; macro;; level;; discussion;; state;; relations;; network;; representations;; enabled;; reification;; shed;; lights;; understanding;; connections;; orders","10.3389/fdigh.2017.00011","social psychology;; semantic network;; reification;; natural language processing;; media studies;; mainland china;; interpersonal relationship;; guanxi;; computer science;; comparative method;; chinese characters;; china;; artificial intelligence"
"University of Bergen;; Hedmark University College;; Bergen University College;; Cartus Intercultural & Language Solutions, USA","several;; authors;; shown;; communication;; digital;; devices;; influences;; experience;; psychological;; distance;; instance;; hyper;; accessibility;; mobile;; phones;; reduces;; felt;; people;; separated;; geographical;; space;; cummings;; kraut;; kiesler;; 2001;; katz;; byrne;; 2013;; sommer;; 2002;; turkle;; 2006;; current;; paper;; discusses;; interpersonal;; perception;; separation;; time;; sense;; themselves;; others;; significant;; influenced;; explores;; mechanisms;; explain;; influence;; work;; draws;; inspiration;; construal;; level;; theory;; trope;; lieberman;; 2010;; specific;; studies;; explored;; situations;; g;; virtual;; groups;; wilson;; crisp;; mortensen;; real;; streaming;; video;; lim;; cha;; park;; lee;; kim;; 2012;; contention;; applied;; understand;; effect;; broad;; range;; human;; relationships","10.3389/fdigh.2016.00005","virtual work;; sociology;; social psychology;; perception;; interpersonal relationship;; interpersonal communication;; construal level theory"
"École Polytechnique Fédérale de Lausanne","over;; past;; decades;; humanities;; accumulating;; growing;; body;; literature;; increasing;; pace;; impact;; traditional;; organization;; disciplines;; fields;; research;; therein;; article;; considers;; history;; examining;; citation;; network;; monographs;; venice;; resulting;; almost;; connected;; clusters;; identifiable;; according;; specific;; disciplinary;; areas;; architecture;; arts;; periods;; time;; middle;; ages;; early;; modern;; map;; trends;; field;; sketched;; notably;; set;; highly;; cited;; works;; emerges;; core;; historians;; comprises;; mix;; primary;; sources;; reference;; scholarly;; important;; keeping;; usually;; cite;; combination;; few;; variety;; less;; never;; age;; replaced;; slow;; rate;; ones;; reliance;; publications;; slowly;; rising;; gets;; increasingly;; more;; varied","10.3389/fdigh.2017.00014","the arts;; sociology;; slow rate;; pace;; multimedia;; modern history;; middle ages;; law;; history of architecture;; discipline;; classics;; bibliometrics"
"Open University","concept;; digital;; scholarship;; writing;; takes;; cue;; work;; boyer;; 1990;; senior;; figure;; higher;; education;; one;; point;; chancellor;; state;; university;; york;; developed;; account;; means;; scholar;; he;; view;; teaching;; research;; activities;; modern;; came;; conceptualization;; encompassing;; four;; dimensional;; functions","10.3389/fdigh.2017.00015","scholarship of teaching and learning;; scholarship;; pedagogy;; multimedia;; higher education;; digital scholarship;; conceptualization;; computer science;; academic practice"
"VU University Amsterdam;; VU University Amsterdam","application;; network;; archaeology;; form;; hypotheses;; particularly;; concerning;; research;; mobility;; arisen;; validate;; paper;; case;; local;; transport;; dutch;; part;; roman;; limes;; 70;; 270;; ad;; created;; least;; cost;; approach;; tests;; robustness;; metric;; betweenness;; centrality;; archaeological;; interpretation;; thereof;; majority;; sites;; robust;; reliable;; still;; large;; number;; measurements;; dependent;; precise;; structure;; testing;; proves;; useful;; tool;; both;; validating;; modeling;; interpretations","10.3389/fdigh.2016.00006","transport network;; robustness;; network model;; network analysis;; local area network;; computer science;; betweenness centrality;; archaeology"
